time_s,i_alpha,id,iq,duty,use_park
0.062950,0.997566,1.076073,-1.351436,0.340890,0
0.063000,0.997572,1.033099,-1.384577,0.337811,0
0.063050,0.997578,0.989105,-1.416353,0.334419,0
0.063100,0.997583,0.944135,-1.446731,0.330718,0
0.063150,0.997589,0.898232,-1.475682,0.326711,0
0.063200,0.997595,0.851442,-1.503177,0.322402,0
0.063250,0.997601,0.803811,-1.529189,0.317795,0
0.063300,0.997606,0.755387,-1.553692,0.312895,0
0.063350,0.997612,0.706216,-1.576662,0.307707,0
0.063400,0.997618,0.656348,-1.598077,0.302236,0
0.063450,0.997623,0.605831,-1.617914,0.296487,0
0.063500,0.997629,0.554716,-1.636155,0.290466,0
0.063550,0.997635,0.503053,-1.652782,0.284178,0
0.063600,0.997640,0.450893,-1.667778,0.277631,0
0.063650,0.997646,0.398288,-1.681128,0.270831,0
0.063700,0.997651,0.345288,-1.692819,0.263783,0
0.063750,0.997657,0.291947,-1.702839,0.256496,0
0.063800,0.997662,0.238318,-1.711180,0.248976,0
0.063850,0.997668,0.184452,-1.717831,0.241231,0
0.063900,0.997674,0.130404,-1.722788,0.233269,0
0.063950,0.997679,0.076227,-1.726044,0.225096,0
0.064000,0.997685,0.021973,-1.727597,0.216723,0
0.064050,0.997690,-0.032302,-1.727445,0.208155,0
0.064100,0.997696,-0.086547,-1.725588,0.199403,0
0.064150,0.997701,-0.140706,-1.722028,0.190475,0
0.064200,0.997707,-0.194728,-1.716769,0.181379,0
0.064250,0.997712,-0.248558,-1.709815,0.172125,0
0.064300,0.997717,-0.302143,-1.701174,0.162721,0
0.064350,0.997723,-0.355431,-1.690854,0.153177,0
0.064400,0.997728,-0.408368,-1.678865,0.143503,0
0.064450,0.997734,-0.460903,-1.665220,0.133708,0
0.064500,0.997739,-0.512984,-1.649930,0.123801,0
0.064550,0.997744,-0.564560,-1.633013,0.113792,0
0.064600,0.997750,-0.615578,-1.614483,0.103692,0
0.064650,0.997755,-0.665990,-1.594360,0.093510,0
0.064700,0.997760,-0.715745,-1.572663,0.083256,0
0.064750,0.997766,-0.764794,-1.549414,0.072940,0
0.064800,0.997771,-0.813090,-1.524636,0.062573,0
0.064850,0.997776,-0.860583,-1.498353,0.052165,0
0.064900,0.997782,-0.907227,-1.470590,0.041726,0
0.064950,0.997787,-0.952977,-1.441376,0.031266,0
0.065000,0.997792,-0.997787,-1.410740,0.020796,0
0.065050,0.997797,-1.041612,-1.378710,0.010326,0
0.065100,0.997803,-1.084411,-1.345320,-0.000134,0
0.065150,0.997808,-1.126139,-1.310602,-0.010573,0
0.065200,0.997813,-1.166756,-1.274590,-0.020981,0
0.065250,0.997818,-1.206223,-1.237319,-0.031348,0
0.065300,0.997823,-1.244500,-1.198827,-0.041664,0
0.065350,0.997829,-1.281548,-1.159152,-0.051918,0
0.065400,0.997834,-1.317333,-1.118332,-0.062100,0
0.065450,0.997839,-1.351818,-1.076408,-0.072200,0
0.065500,0.997844,-1.384969,-1.033422,-0.082209,0
0.065550,0.997849,-1.416754,-0.989415,-0.092116,0
0.065600,0.997854,-1.447140,-0.944431,-0.101911,0
0.065650,0.997859,-1.476100,-0.898514,-0.111586,0
0.065700,0.997864,-1.503602,-0.851711,-0.121129,0
0.065750,0.997869,-1.529621,-0.804066,-0.130533,0
0.065800,0.997874,-1.554131,-0.755627,-0.139787,0
0.065850,0.997880,-1.577107,-0.706442,-0.148883,0
0.065900,0.997885,-1.598528,-0.656559,-0.157811,0
0.065950,0.997890,-1.618371,-0.606028,-0.166563,0
0.066000,0.997895,-1.636616,-0.554898,-0.175131,0
0.066050,0.997900,-1.653247,-0.503220,-0.183505,0
0.066100,0.997905,-1.668247,-0.451045,-0.191677,0
0.066150,0.997910,-1.681600,-0.398424,-0.199639,0
0.066200,0.997915,-1.693294,-0.345409,-0.207384,0
0.066250,0.997919,-1.703317,-0.292053,-0.214904,0
0.066300,0.997924,-1.711660,-0.238408,-0.222191,0
0.066350,0.997929,-1.718313,-0.184528,-0.229239,0
0.066400,0.997934,-1.723270,-0.130464,-0.236039,0
0.066450,0.997939,-1.726527,-0.076271,-0.242587,0
0.066500,0.997944,-1.728080,-0.022003,-0.248874,0
0.066550,0.997949,-1.727927,0.032288,-0.254895,0
0.066600,0.997954,-1.726070,0.086548,-0.260644,0
0.066650,0.997959,-1.722508,0.140722,-0.266115,0
0.066700,0.997963,-1.717247,0.194759,-0.271303,0
0.066750,0.997968,-1.710291,0.248604,-0.276203,0
0.066800,0.997973,-1.701647,0.302204,-0.280810,0
0.066850,0.997978,-1.691324,0.355506,-0.285119,0
0.066900,0.997983,-1.679332,0.408458,-0.289126,0
0.066950,0.997988,-1.665682,0.461008,-0.292828,0
0.067000,0.997992,-1.650388,0.513103,-0.296219,0
0.067050,0.997997,-1.633465,0.564692,-0.299298,0
0.067100,0.998002,-1.614930,0.615724,-0.302062,0
0.067150,0.998007,-1.594801,0.666150,-0.304506,0
0.067200,0.998011,-1.573098,0.715918,-0.306629,0
0.067250,0.998016,-1.549843,0.764981,-0.308430,0
0.067300,0.998021,-1.525057,0.813289,-0.309905,0
0.067350,0.998025,-1.498766,0.860795,-0.311054,0
0.067400,0.998030,-1.470996,0.907451,-0.311876,0
0.067450,0.998035,-1.441774,0.953213,-0.312369,0
0.067500,0.998039,-1.411129,0.998035,-0.312533,0
0.067550,0.998044,-1.379091,1.041872,-0.312369,0
0.067600,0.998049,-1.345691,1.084681,-0.311875,0
0.067650,0.998053,-1.310963,1.126420,-0.311054,0
0.067700,0.998058,-1.274941,1.167048,-0.309904,0
0.067750,0.998063,-1.237661,1.206525,-0.308429,0
0.067800,0.998067,-1.199159,1.244812,-0.306628,0
0.067850,0.998072,-1.159472,1.281870,-0.304505,0
0.067900,0.998076,-1.118642,1.317664,-0.302060,0
0.067950,0.998081,-1.076706,1.352157,-0.299297,0
0.068000,0.998086,-1.033708,1.385317,-0.296218,0
0.068050,0.998090,-0.989690,1.417109,-0.292826,0
0.068100,0.998095,-0.944694,1.447504,-0.289124,0
0.068150,0.998099,-0.898765,1.476470,-0.285117,0
0.068200,0.998104,-0.851949,1.503980,-0.280808,0
0.068250,0.998108,-0.804292,1.530005,-0.276201,0
0.068300,0.998113,-0.755840,1.554521,-0.271301,0
0.068350,0.998117,-0.706642,1.577503,-0.266113,0
0.068400,0.998122,-0.656747,1.598928,-0.260641,0
0.068450,0.998126,-0.606202,1.618776,-0.254892,0
0.068500,0.998130,-0.555059,1.637026,-0.248871,0
0.068550,0.998135,-0.503368,1.653661,-0.242583,0
0.068600,0.998139,-0.451179,1.668664,-0.236036,0
0.068650,0.998144,-0.398545,1.682020,-0.229235,0
0.068700,0.998148,-0.345517,1.693717,-0.222188,0
0.068750,0.998153,-0.292147,1.703742,-0.214900,0
0.068800,0.998157,-0.238489,1.712086,-0.207380,0
0.068850,0.998161,-0.184595,1.718740,-0.199635,0
0.068900,0.998166,-0.130518,1.723699,-0.191672,0
0.068950,0.998170,-0.076311,1.726956,-0.183500,0
0.069000,0.998174,-0.022029,1.728509,-0.175126,0
0.069050,0.998179,0.032275,1.728356,-0.166559,0
0.069100,0.998183,0.086548,1.726497,-0.157806,0
0.069150,0.998187,0.140737,1.722935,-0.148878,0
0.069200,0.998192,0.194786,1.717672,-0.139782,0
0.069250,0.998196,0.248644,1.710714,-0.130527,0
0.069300,0.998200,0.302258,1.702068,-0.121124,0
0.069350,0.998205,0.355573,1.691742,-0.111580,0
0.069400,0.998209,0.408538,1.679746,-0.101905,0
0.069450,0.998213,0.461100,1.666092,-0.092110,0
0.069500,0.998217,0.513208,1.650794,-0.082202,0
0.069550,0.998222,0.564809,1.633867,-0.072194,0
0.069600,0.998226,0.615854,1.615327,-0.062093,0
0.069650,0.998230,0.666292,1.595193,-0.051911,0
0.069700,0.998234,0.716072,1.573484,-0.041657,0
0.069750,0.998238,0.765146,1.550223,-0.031341,0
0.069800,0.998243,0.813466,1.525431,-0.020974,0
0.069850,0.998247,0.860983,1.499134,-0.010566,0
0.069900,0.998251,0.907650,1.471357,-0.000126,0
0.069950,0.998255,0.953423,1.442127,0.010334,0
0.070000,0.998259,0.998255,1.411475,0.020804,0
0.070050,0.998263,1.042102,1.379429,0.031274,0
0.070100,0.998267,1.084921,1.346021,0.041734,0
0.070150,0.998272,1.126670,1.311285,0.052174,0
0.070200,0.998276,1.167308,1.275254,0.062582,0
0.070250,0.998280,1.206794,1.237964,0.072949,0
0.070300,0.998284,1.245089,1.199453,0.083265,0
0.070350,0.998288,1.282155,1.159757,0.093519,0
0.070400,0.998292,1.317957,1.118916,0.103701,0
0.070450,0.998296,1.352458,1.076971,0.113802,0
0.070500,0.998300,1.385625,1.033963,0.123810,0
0.070550,0.998304,1.417425,0.989934,0.133717,0
0.070600,0.998308,1.447826,0.944927,0.143513,0
0.070650,0.998312,1.476799,0.898988,0.153187,0
0.070700,0.998316,1.504315,0.852161,0.162731,0
0.070750,0.998320,1.530346,0.804492,0.172135,0
0.070800,0.998324,1.554867,0.756030,0.181390,0
0.070850,0.998328,1.577854,0.706821,0.190486,0
0.070900,0.998332,1.599284,0.656913,0.199414,0
0.070950,0.998336,1.619135,0.606357,0.208166,0
0.071000,0.998340,1.637389,0.555203,0.216734,0
0.071050,0.998344,1.654028,0.503499,0.225108,0
0.071100,0.998348,1.669034,0.451299,0.233280,0
0.071150,0.998352,1.682393,0.398653,0.241243,0
0.071200,0.998356,1.694092,0.345613,0.248988,0
0.071250,0.998360,1.704119,0.292231,0.256508,0
0.071300,0.998363,1.712464,0.238560,0.263795,0
0.071350,0.998367,1.719120,0.184654,0.270843,0
0.071400,0.998371,1.724079,0.130565,0.277644,0
0.071450,0.998375,1.727337,0.076346,0.284191,0
0.071500,0.998379,1.728890,0.022052,0.290478,0
0.071550,0.998383,1.728736,-0.032264,0.296499,0
0.071600,0.998387,1.726877,-0.086549,0.302249,0
0.071650,0.998390,1.723313,-0.140749,0.307720,0
0.071700,0.998394,1.718049,-0.194811,0.312908,0
0.071750,0.998398,1.711089,-0.248681,0.317808,0
0.071800,0.998402,1.702441,-0.302305,0.322415,0
0.071850,0.998406,1.692112,-0.355632,0.326725,0
0.071900,0.998409,1.680113,-0.408609,0.330732,0
0.071950,0.998413,1.666457,-0.461182,0.334433,0
0.072000,0.998417,1.651155,-0.513301,0.337825,0
0.072050,0.998421,1.634224,-0.564914,0.340905,0
0.072100,0.998425,1.615680,-0.615969,0.343668,0
0.072150,0.998428,1.595541,-0.666418,0.346112,0
0.072200,0.998432,1.573827,-0.716208,0.348236,0
0.072250,0.998436,1.550561,-0.765293,0.350036,0
0.072300,0.998439,1.525763,-0.813623,0.351512,0
0.072350,0.998443,1.499460,-0.861150,0.352661,0
0.072400,0.998447,1.471677,-0.907827,0.353483,0
0.072450,0.998451,1.442441,-0.953609,0.353976,0
0.072500,0.998454,1.411781,-0.998451,0.354141,0
0.072550,0.998458,1.379728,-1.042307,0.353976,0
0.072600,0.998462,1.346313,-1.085135,0.353483,0
0.072650,0.998465,1.311570,-1.126892,0.352661,0
0.072700,0.998469,1.275531,-1.167538,0.351512,0
0.072750,0.998472,1.238234,-1.207032,0.350037,0
0.072800,0.998476,1.199714,-1.245335,0.348237,0
0.072850,0.998480,1.160010,-1.282409,0.346113,0
0.072900,0.998483,1.119160,-1.318218,0.343669,0
0.072950,0.998487,1.077206,-1.352726,0.340906,0
0.073000,0.998491,1.034189,-1.385900,0.337827,0
0.073050,0.998494,0.990150,-1.417706,0.334435,0
0.073100,0.998498,0.945135,-1.448113,0.330733,0
0.073150,0.998501,0.899186,-1.477091,0.326726,0
0.073200,0.998505,0.852349,-1.504612,0.322417,0
0.073250,0.998508,0.804671,-1.530648,0.317810,0
0.073300,0.998512,0.756198,-1.555174,0.312910,0
0.073350,0.998515,0.706979,-1.578165,0.307722,0
0.073400,0.998519,0.657061,-1.599599,0.302251,0
0.073450,0.998522,0.606495,-1.619455,0.296502,0
0.073500,0.998526,0.555330,-1.637712,0.290481,0
0.073550,0.998529,0.503616,-1.654354,0.284193,0
0.073600,0.998533,0.451405,-1.669363,0.277646,0
0.073650,0.998536,0.398748,-1.682724,0.270846,0
0.073700,0.998540,0.345697,-1.694425,0.263798,0
0.073750,0.998543,0.292305,-1.704454,0.256511,0
0.073800,0.998547,0.238624,-1.712801,0.248991,0
0.073850,0.998550,0.184707,-1.719457,0.241246,0
0.073900,0.998554,0.130607,-1.724417,0.233284,0
0.073950,0.998557,0.076378,-1.727675,0.225111,0
0.074000,0.998561,0.022073,-1.729228,0.216737,0
0.074050,0.998564,-0.032254,-1.729074,0.208170,0
0.074100,0.998567,-0.086550,-1.727214,0.199418,0
0.074150,0.998571,-0.140760,-1.723650,0.190490,0
0.074200,0.998574,-0.194832,-1.718384,0.181394,0
0.074250,0.998578,-0.248713,-1.711423,0.172139,0
0.074300,0.998581,-0.302348,-1.702772,0.162736,0
0.074350,0.998584,-0.355685,-1.692441,0.153192,0
0.074400,0.998588,-0.408671,-1.680440,0.143518,0
0.074450,0.998591,-0.461255,-1.666780,0.133722,0
0.074500,0.998594,-0.513384,-1.651475,0.123815,0
0.074550,0.998598,-0.565006,-1.634541,0.113807,0
0.074600,0.998601,-0.616072,-1.615993,0.103706,0
0.074650,0.998604,-0.666529,-1.595850,0.093524,0
0.074700,0.998608,-0.716330,-1.574132,0.083270,0
0.074750,0.998611,-0.765423,-1.550860,0.072955,0
0.074800,0.998614,-0.813762,-1.526058,0.062588,0
0.074850,0.998618,-0.861298,-1.499750,0.052179,0
0.074900,0.998621,-0.907984,-1.471961,0.041740,0
0.074950,0.998624,-0.953775,-1.442720,0.031280,0
0.075000,0.998627,-0.998624,-1.412054,0.020810,0
0.075050,0.998631,-1.042488,-1.379995,0.010340,0
0.075100,0.998634,-1.085324,-1.346573,-0.000120,0
0.075150,0.998637,-1.127089,-1.311823,-0.010559,0
0.075200,0.998640,-1.167742,-1.275777,-0.020967,0
0.075250,0.998644,-1.207243,-1.238473,-0.031334,0
0.075300,0.998647,-1.245553,-1.199945,-0.041650,0
0.075350,0.998650,-1.282634,-1.160234,-0.051904,0
0.075400,0.998653,-1.318449,-1.119377,-0.062086,0
0.075450,0.998656,-1.352964,-1.077415,-0.072186,0
0.075500,0.998660,-1.386143,-1.034390,-0.082195,0
0.075550,0.998663,-1.417955,-0.990343,-0.092102,0
0.075600,0.998666,-1.448367,-0.945319,-0.101897,0
0.075650,0.998669,-1.477351,-0.899361,-0.111572,0
0.075700,0.998672,-1.504876,-0.852516,-0.121116,0
0.075750,0.998675,-1.530917,-0.804829,-0.130519,0
0.075800,0.998679,-1.555447,-0.756347,-0.139774,0
0.075850,0.998682,-1.578442,-0.707119,-0.148869,0
0.075900,0.998685,-1.599880,-0.657193,-0.157798,0
0.075950,0.998688,-1.619739,-0.606617,-0.166550,0
0.076000,0.998691,-1.637999,-0.555443,-0.175117,0
0.076050,0.998694,-1.654643,-0.503720,-0.183491,0
0.076100,0.998697,-1.669654,-0.451499,-0.191663,0
0.076150,0.998700,-1.683018,-0.398833,-0.199626,0
0.076200,0.998704,-1.694721,-0.345773,-0.207371,0
0.076250,0.998707,-1.704751,-0.292371,-0.214891,0
0.076300,0.998710,-1.713099,-0.238680,-0.222178,0
0.076350,0.998713,-1.719757,-0.184754,-0.229225,0
0.076400,0.998716,-1.724717,-0.130644,-0.236026,0
0.076450,0.998719,-1.727975,-0.076406,-0.242573,0
0.076500,0.998722,-1.729528,-0.022091,-0.248861,0
0.076550,0.998725,-1.729374,0.032245,-0.254882,0
0.076600,0.998728,-1.727514,0.086550,-0.260631,0
0.076650,0.998731,-1.723948,0.140770,-0.266102,0
0.076700,0.998734,-1.718682,0.194852,-0.271290,0
0.076750,0.998737,-1.711719,0.248741,-0.276190,0
0.076800,0.998740,-1.703066,0.302385,-0.280797,0
0.076850,0.998743,-1.692733,0.355732,-0.285106,0
0.076900,0.998746,-1.680730,0.408727,-0.289113,0
0.076950,0.998749,-1.667067,0.461320,-0.292815,0
0.077000,0.998752,-1.651760,0.513457,-0.296207,0
0.077050,0.998755,-1.634822,0.565089,-0.299286,0
0.077100,0.998758,-1.616271,0.616163,-0.302049,0
0.077150,0.998761,-1.596124,0.666629,-0.304493,0
0.077200,0.998764,-1.574402,0.716437,-0.306617,0
0.077250,0.998767,-1.551127,0.765539,-0.308417,0
0.077300,0.998770,-1.526320,0.813886,-0.309892,0
0.077350,0.998772,-1.500007,0.861429,-0.311041,0
0.077400,0.998775,-1.472213,0.908123,-0.311863,0
0.077450,0.998778,-1.442967,0.953921,-0.312356,0
0.077500,0.998781,-1.412296,0.998778,-0.312521,0
0.077550,0.998784,-1.380231,1.042650,-0.312356,0
0.077600,0.998787,-1.346804,1.085493,-0.311863,0
0.077650,0.998790,-1.312048,1.127264,-0.311041,0
0.077700,0.998793,-1.275996,1.167924,-0.309892,0
0.077750,0.998796,-1.238685,1.207431,-0.308416,0
0.077800,0.998798,-1.200151,1.245747,-0.306616,0
0.077850,0.998801,-1.160433,1.282834,-0.304493,0
0.077900,0.998804,-1.119569,1.318655,-0.302048,0
0.077950,0.998807,-1.077600,1.353175,-0.299285,0
0.078000,0.998810,-1.034568,1.386359,-0.296206,0
0.078050,0.998813,-0.990514,1.418176,-0.292814,0
0.078100,0.998815,-0.945482,1.448593,-0.289112,0
0.078150,0.998818,-0.899517,1.477581,-0.285105,0
0.078200,0.998821,-0.852664,1.505111,-0.280796,0
0.078250,0.998824,-0.804969,1.531156,-0.276189,0
0.078300,0.998827,-0.756480,1.555689,-0.271289,0
0.078350,0.998829,-0.707244,1.578688,-0.266100,0
0.078400,0.998832,-0.657309,1.600129,-0.260629,0
0.078450,0.998835,-0.606726,1.619990,-0.254880,0
0.078500,0.998838,-0.555543,1.638254,-0.248859,0
0.078550,0.998841,-0.503812,1.654900,-0.242571,0
0.078600,0.998843,-0.451583,1.669913,-0.236024,0
0.078650,0.998846,-0.398908,1.683279,-0.229223,0
0.078700,0.998849,-0.345840,1.694983,-0.222176,0
0.078750,0.998852,-0.292430,1.705015,-0.214888,0
0.078800,0.998854,-0.238730,1.713364,-0.207368,0
0.078850,0.998857,-0.184795,1.720022,-0.199623,0
0.078900,0.998860,-0.130678,1.724983,-0.191661,0
0.078950,0.998862,-0.076430,1.728242,-0.183488,0
0.079000,0.998865,-0.022108,1.729795,-0.175114,0
0.079050,0.998868,0.032237,1.729641,-0.166547,0
0.079100,0.998870,0.086551,1.727780,-0.157795,0
0.079150,0.998873,0.140779,1.724213,-0.148866,0
0.079200,0.998876,0.194869,1.718946,-0.139770,0
0.079250,0.998878,0.248766,1.711981,-0.130516,0
0.079300,0.998881,0.302419,1.703328,-0.121112,0
0.079350,0.998884,0.355773,1.692993,-0.111568,0
0.079400,0.998886,0.408777,1.680987,-0.101894,0
0.079450,0.998889,0.461377,1.667323,-0.092098,0
0.079500,0.998892,0.513523,1.652012,-0.082191,0
0.079550,0.998894,0.565162,1.635072,-0.072182,0
0.079600,0.998897,0.616243,1.616517,-0.062082,0
0.079650,0.998900,0.666717,1.596368,-0.051900,0
0.079700,0.998902,0.716533,1.574642,-0.041646,0
0.079750,0.998905,0.765642,1.551363,-0.031330,0
0.079800,0.998907,0.813996,1.526553,-0.020963,0
0.079850,0.998910,0.861546,1.500235,-0.010555,0
0.079900,0.998913,0.908247,1.472438,-0.000115,0
0.079950,0.998915,0.954052,1.443186,0.010345,0
0.080000,0.998918,0.998915,1.412511,0.020815,0
0.080050,0.998920,1.042793,1.380441,0.031285,0
0.080100,0.998923,1.085642,1.347009,0.041745,0
0.080150,0.998925,1.127420,1.312247,0.052185,0
0.080200,0.998928,1.168085,1.276190,0.062593,0
0.080250,0.998931,1.207598,1.238874,0.072960,0
0.080300,0.998933,1.245919,1.200334,0.083276,0
0.080350,0.998936,1.283011,1.160610,0.093530,0
0.080400,0.998938,1.318837,1.119740,0.103712,0
0.080450,0.998941,1.353362,1.077765,0.113812,0
0.080500,0.998943,1.386551,1.034726,0.123821,0
0.080550,0.998946,1.418372,0.990666,0.133728,0
0.080600,0.998948,1.448794,0.945627,0.143524,0
0.080650,0.998951,1.477786,0.899656,0.153198,0
0.080700,0.998953,1.505319,0.852796,0.162742,0
0.080750,0.998956,1.531367,0.805094,0.172146,0
0.080800,0.998958,1.555904,0.756598,0.181400,0
0.080850,0.998961,1.578906,0.707354,0.190496,0
0.080900,0.998963,1.600350,0.657413,0.199425,0
0.080950,0.998966,1.620214,0.606822,0.208177,0
0.081000,0.998968,1.638480,0.555632,0.216744,0
0.081050,0.998970,1.655128,0.503893,0.225118,0
0.081100,0.998973,1.670144,0.451657,0.233291,0
0.081150,0.998975,1.683511,0.398975,0.241253,0
0.081200,0.998978,1.695216,0.345899,0.248998,0
0.081250,0.998980,1.705249,0.292481,0.256518,0
0.081300,0.998983,1.713599,0.238775,0.263806,0
0.081350,0.998985,1.720258,0.184832,0.270853,0
0.081400,0.998987,1.725220,0.130707,0.277654,0
0.081450,0.998990,1.728479,0.076452,0.284201,0
0.081500,0.998992,1.730032,0.022122,0.290489,0
0.081550,0.998995,1.729877,-0.032230,0.296510,0
0.081600,0.998997,1.728016,-0.086551,0.302259,0
0.081650,0.998999,1.724449,-0.140787,0.307730,0
0.081700,0.999002,1.719180,-0.194884,0.312919,0
0.081750,0.999004,1.712215,-0.248789,0.317819,0
0.081800,0.999007,1.703560,-0.302449,0.322426,0
0.081850,0.999009,1.693223,-0.355810,0.326735,0
0.081900,0.999011,1.681216,-0.408821,0.330742,0
0.081950,0.999014,1.667549,-0.461428,0.334444,0
0.082000,0.999016,1.652237,-0.513581,0.337836,0
0.082050,0.999018,1.635294,-0.565227,0.340915,0
0.082100,0.999021,1.616737,-0.616315,0.343678,0
0.082150,0.999023,1.596584,-0.666795,0.346122,0
0.082200,0.999025,1.574856,-0.716618,0.348246,0
0.082250,0.999028,1.551573,-0.765733,0.350046,0
0.082300,0.999030,1.526759,-0.814093,0.351522,0
0.082350,0.999032,1.500438,-0.861650,0.352671,0
0.082400,0.999034,1.472637,-0.908357,0.353493,0
0.082450,0.999037,1.443381,-0.954168,0.353986,0
0.082500,0.999039,1.412702,-0.999037,0.354150,0
0.082550,0.999041,1.380628,-1.042920,0.353986,0
0.082600,0.999044,1.347191,-1.085775,0.353493,0
0.082650,0.999046,1.312424,-1.127558,0.352671,0
0.082700,0.999048,1.276363,-1.168228,0.351522,0
0.082750,0.999050,1.239041,-1.207746,0.350047,0
0.082800,0.999053,1.200496,-1.246072,0.348246,0
0.082850,0.999055,1.160767,-1.283169,0.346123,0
0.082900,0.999057,1.119892,-1.318999,0.343678,0
0.082950,0.999059,1.077911,-1.353528,0.340915,0
0.083000,0.999062,1.034867,-1.386722,0.337836,0
0.083050,0.999064,0.990800,-1.418547,0.334444,0
0.083100,0.999066,0.945756,-1.448972,0.330743,0
0.083150,0.999068,0.899779,-1.477967,0.326736,0
0.083200,0.999070,0.852913,-1.505504,0.322427,0
0.083250,0.999073,0.805205,-1.531555,0.317820,0
0.083300,0.999075,0.756702,-1.556095,0.312920,0
0.083350,0.999077,0.707453,-1.579100,0.307732,0
0.083400,0.999079,0.657505,-1.600546,0.302260,0
0.083450,0.999081,0.606907,-1.620413,0.296511,0
0.083500,0.999084,0.555711,-1.638680,0.290490,0
0.083550,0.999086,0.503966,-1.655331,0.284203,0
0.083600,0.999088,0.451723,-1.670348,0.277656,0
0.083650,0.999090,0.399035,-1.683716,0.270855,0
0.083700,0.999092,0.345952,-1.695424,0.263808,0
0.083750,0.999094,0.292528,-1.705457,0.256520,0
0.083800,0.999097,0.238814,-1.713808,0.249000,0
0.083850,0.999099,0.184865,-1.720468,0.241255,0
0.083900,0.999101,0.130733,-1.725430,0.233293,0
0.083950,0.999103,0.076472,-1.728689,0.225121,0
0.084000,0.999105,0.022135,-1.730242,0.216747,0
0.084050,0.999107,-0.032224,-1.730087,0.208179,0
0.084100,0.999109,-0.086551,-1.728225,0.199427,0
0.084150,0.999112,-0.140794,-1.724658,0.190499,0
0.084200,0.999114,-0.194897,-1.719388,0.181403,0
0.084250,0.999116,-0.248809,-1.712422,0.172149,0
0.084300,0.999118,-0.302475,-1.703766,0.162745,0
0.084350,0.999120,-0.355843,-1.693428,0.153201,0
0.084400,0.999122,-0.408860,-1.681419,0.143527,0
0.084450,0.999124,-0.461474,-1.667750,0.133731,0
0.084500,0.999126,-0.513632,-1.652436,0.123824,0
0.084550,0.999128,-0.565284,-1.635491,0.113816,0
0.084600,0.999130,-0.616378,-1.616931,0.103715,0
0.084650,0.999132,-0.666865,-1.596776,0.093533,0
0.084700,0.999134,-0.716693,-1.575045,0.083279,0
0.084750,0.999136,-0.765814,-1.551759,0.072964,0
0.084800,0.999139,-0.814180,-1.526942,0.062597,0
0.084850,0.999141,-0.861742,-1.500618,0.052188,0
0.084900,0.999143,-0.908455,-1.472813,0.041749,0
0.084950,0.999145,-0.954270,-1.443554,0.031289,0
0.085000,0.999147,-0.999145,-1.412871,0.020819,0
0.085050,0.999149,-1.043033,-1.380793,0.010349,0
0.085100,0.999151,-1.085892,-1.347352,-0.000111,0
0.085150,0.999153,-1.127680,-1.312582,-0.010550,0
0.085200,0.999155,-1.168355,-1.276516,-0.020959,0
0.085250,0.999157,-1.207878,-1.239190,-0.031326,0
0.085300,0.999159,-1.246208,-1.200641,-0.041641,0
0.085350,0.999161,-1.283309,-1.160906,-0.051895,0
0.085400,0.999163,-1.319143,-1.120026,-0.062077,0
0.085450,0.999165,-1.353676,-1.078041,-0.072178,0
0.085500,0.999167,-1.386873,-1.034991,-0.082186,0
0.085550,0.999169,-1.418701,-0.990920,-0.092093,0
0.085600,0.999171,-1.449130,-0.945871,-0.101889,0
0.085650,0.999173,-1.478128,-0.899888,-0.111563,0
0.085700,0.999175,-1.505668,-0.853017,-0.121107,0
0.085750,0.999177,-1.531722,-0.805303,-0.130511,0
0.085800,0.999179,-1.556265,-0.756795,-0.139765,0
0.085850,0.999180,-1.579272,-0.707540,-0.148861,0
0.085900,0.999182,-1.600720,-0.657586,-0.157789,0
0.085950,0.999184,-1.620589,-0.606983,-0.166542,0
0.086000,0.999186,-1.638859,-0.555781,-0.175109,0
0.086050,0.999188,-1.655511,-0.504030,-0.183483,0
0.086100,0.999190,-1.670529,-0.451782,-0.191655,0
0.086150,0.999192,-1.683899,-0.399087,-0.199618,0
0.086200,0.999194,-1.695607,-0.345999,-0.207363,0
0.086250,0.999196,-1.705642,-0.292569,-0.214883,0
0.086300,0.999198,-1.713994,-0.238849,-0.222170,0
0.086350,0.999200,-1.720654,-0.184894,-0.229217,0
0.086400,0.999202,-1.725616,-0.130756,-0.236018,0
0.086450,0.999204,-1.728875,-0.076489,-0.242565,0
0.086500,0.999205,-1.730428,-0.022146,-0.248852,0
0.086550,0.999207,-1.730274,0.032218,-0.254874,0
0.086600,0.999209,-1.728412,0.086552,-0.260623,0
0.086650,0.999211,-1.724843,0.140800,-0.266094,0
0.086700,0.999213,-1.719573,0.194909,-0.271282,0
0.086750,0.999215,-1.712606,0.248827,-0.276182,0
0.086800,0.999217,-1.703948,0.302498,-0.280789,0
0.086850,0.999219,-1.693609,0.355872,-0.285098,0
0.086900,0.999220,-1.681599,0.408895,-0.289105,0
0.086950,0.999222,-1.667929,0.461514,-0.292807,0
0.087000,0.999224,-1.652613,0.513678,-0.296199,0
0.087050,0.999226,-1.635665,0.565335,-0.299278,0
0.087100,0.999228,-1.617104,0.616435,-0.302041,0
0.087150,0.999230,-1.596947,0.666926,-0.304485,0
0.087200,0.999231,-1.575213,0.716760,-0.306609,0
0.087250,0.999233,-1.551925,0.765886,-0.308409,0
0.087300,0.999235,-1.527105,0.814257,-0.309885,0
