time_s,u1,theta,locked,duty,current_a,gate
0.011550,6.616645,6.007942,0,0.000000,0.883669,1
0.011600,6.754623,6.033075,0,0.000000,0.703757,1
0.011650,6.885936,6.058208,0,0.000000,0.522812,1
0.011700,7.010453,6.083341,0,0.000000,0.341015,1
0.011750,7.128052,6.108473,0,0.000000,0.158551,1
0.011800,7.238616,6.133606,0,0.000000,-0.024396,1
0.011850,7.342037,6.158739,0,0.000000,-0.207642,1
0.011900,7.438212,6.183872,0,0.000000,-0.391002,1
0.011950,7.527046,6.209004,0,0.000000,-0.574290,1
0.012000,7.608452,6.234137,0,0.000000,-0.757323,1
0.012050,7.682349,6.259270,0,0.000000,-0.939915,1
0.012100,7.748665,0.001217,0,0.000000,-1.121883,1
0.012150,7.807334,0.026350,0,0.000000,-1.303043,1
0.012200,7.858298,0.051483,0,0.000000,-1.483212,1
0.012250,7.901507,0.076615,0,0.000000,-1.662210,1
0.012300,7.936918,0.101748,0,0.000000,-1.839855,1
0.012350,7.964496,0.126881,0,0.000000,-2.015969,1
0.012400,7.984214,0.152014,0,0.000000,-2.190375,1
0.012450,7.996052,0.177146,0,0.000000,-2.362896,1
0.012500,8.000000,0.202279,0,0.000000,-2.533360,1
0.012550,7.996052,0.227412,0,0.000000,-2.701595,1
0.012600,7.984214,0.252545,0,0.000000,-2.867430,1
0.012650,7.964496,0.277677,0,0.000000,-3.030699,1
0.012700,7.936918,0.302810,0,0.000000,-3.191239,1
0.012750,7.901507,0.327943,0,0.000000,-3.348886,1
0.012800,7.858298,0.353076,0,0.000000,-3.503482,1
0.012850,7.807334,0.378208,0,0.000000,-3.654872,1
0.012900,7.748665,0.403341,0,0.000000,-3.802903,1
0.012950,7.682349,0.428474,0,0.000000,-3.947425,1
0.013000,7.608452,0.453607,0,0.000000,-4.088294,1
0.013050,7.527046,0.478739,0,0.000000,-4.225366,1
0.013100,7.438212,0.503872,0,0.000000,-4.358504,1
0.013150,7.342037,0.529005,0,0.000000,-4.487574,1
0.013200,7.238616,0.554138,0,0.000000,-4.612445,1
0.013250,7.128052,0.579270,0,0.000000,-4.732991,1
0.013300,7.010453,0.604403,0,0.000000,-4.849089,1
0.013350,6.885936,0.629536,0,0.000000,-4.960624,1
0.013400,6.754623,0.654669,0,0.000000,-5.067482,1
0.013450,6.616645,0.679801,0,0.000000,-5.169555,1
0.013500,6.472136,0.704934,0,0.000000,-5.266739,1
0.013550,6.321240,0.730067,0,0.000000,-5.358935,1
0.013600,6.164106,0.755199,0,0.000000,-5.446051,1
0.013650,6.000889,0.780332,0,0.000000,-5.527998,1
0.013700,5.831749,0.805465,0,0.000000,-5.604692,1
0.013750,5.656854,0.830598,0,0.000000,-5.676054,1
0.013800,5.476377,0.855730,0,0.000000,-5.742013,1
0.013850,5.290495,0.880863,0,0.000000,-5.802500,1
0.013900,5.099392,0.905996,0,0.000000,-5.857454,1
0.013950,4.903256,0.931129,0,0.000000,-5.906817,1
0.014000,4.702282,0.956261,0,0.000000,-5.950539,1
0.014050,4.496667,0.981394,0,0.000000,-5.988574,1
0.014100,4.286614,1.006527,0,0.000000,-6.020882,1
0.014150,4.072331,1.031660,0,0.000000,-6.047429,1
0.014200,3.854029,1.056792,0,0.000000,-6.068187,1
0.014250,3.631924,1.081925,0,0.000000,-6.083133,1
0.014300,3.406234,1.107058,0,0.000000,-6.092250,1
0.014350,3.177183,1.132191,0,0.000000,-6.095526,1
0.014400,2.944996,1.157323,0,0.000000,-6.092957,1
0.014450,2.709903,1.182456,0,0.000000,-6.084543,1
0.014500,2.472136,1.207589,0,0.000000,-6.070289,1
0.014550,2.231929,1.232722,0,0.000000,-6.050209,1
0.014600,1.989519,1.257854,0,0.000000,-6.024319,1
0.014650,1.745146,1.282987,0,0.000000,-5.992644,1
0.014700,1.499051,1.308120,0,0.000000,-5.955212,1
0.014750,1.251476,1.333253,0,0.000000,-5.912059,1
0.014800,1.002666,1.358500,0,0.000000,-5.863225,1
0.014850,0.752867,1.383911,0,0.000000,-5.808756,1
0.014900,0.502324,1.409488,0,0.000000,-5.748705,1
0.014950,0.251286,1.435236,0,0.000000,-5.683128,1
0.015000,-0.000000,1.461157,0,0.000000,-5.612089,1
0.015050,-0.251286,1.487255,0,0.000000,-5.535656,1
0.015100,-0.502324,1.513531,0,0.000000,-5.453902,1
0.015150,-0.752867,1.539987,0,0.000000,-5.366906,1
0.015200,-1.002666,1.566626,0,0.000000,-5.274753,1
0.015250,-1.251476,1.593448,0,0.000000,-5.177532,1
0.015300,-1.499051,1.620454,0,0.000000,-5.075337,1
0.015350,-1.745146,1.647645,0,0.000000,-4.968266,1
0.015400,-1.989519,1.675021,0,0.000000,-4.856425,1
0.015450,-2.231929,1.702581,0,0.000000,-4.739922,1
0.015500,-2.472136,1.730324,0,0.000000,-4.618869,1
0.015550,-2.709903,1.758248,0,0.000000,-4.493386,1
0.015600,-2.944996,1.786353,0,0.000000,-4.363593,1
0.015650,-3.177183,1.814636,0,0.000000,-4.229619,1
0.015700,-3.406234,1.843094,0,0.000000,-4.091593,1
0.015750,-3.631924,1.871724,0,0.000000,-3.949650,1
0.015800,-3.854029,1.900522,0,0.000000,-3.803928,1
0.015850,-4.072331,1.929486,0,0.000000,-3.654571,1
0.015900,-4.286614,1.958610,0,0.000000,-3.501724,1
0.015950,-4.496667,1.987891,0,0.000000,-3.345535,1
0.016000,-4.702282,2.017323,0,0.000000,-3.186159,1
0.016050,-4.903256,2.046902,0,0.000000,-3.023751,1
0.016100,-5.099392,2.076622,0,0.000000,-2.858469,1
0.016150,-5.290495,2.106478,0,0.000000,-2.690476,1
0.016200,-5.476377,2.136464,0,0.000000,-2.519935,1
0.016250,-5.656854,2.166574,0,0.000000,-2.347015,1
0.016300,-5.831749,2.196803,0,0.000000,-2.171883,1
0.016350,-6.000889,2.227145,0,0.000000,-1.994713,1
0.016400,-6.164106,2.257593,0,0.000000,-1.815676,1
0.016450,-6.321240,2.288141,0,0.000000,-1.634949,1
0.016500,-6.472136,2.318784,0,0.000000,-1.452709,1
0.016550,-6.616645,2.349516,0,0.000000,-1.269134,1
0.016600,-6.754623,2.380330,0,0.000000,-1.084404,1
0.016650,-6.885936,2.411222,0,0.000000,-0.898701,1
0.016700,-7.010453,2.442185,0,0.000000,-0.712206,1
0.016750,-7.128052,2.473214,0,0.000000,-0.525102,1
0.016800,-7.238616,2.504303,0,0.000000,-0.337573,1
0.016850,-7.342037,2.535448,0,0.000000,-0.149802,1
0.016900,-7.438212,2.566644,0,0.000000,0.038026,1
0.016950,-7.527046,2.597886,0,0.000000,0.225727,1
0.017000,-7.608452,2.629169,0,0.000000,0.413116,1
0.017050,-7.682349,2.660490,0,0.000000,0.600011,1
0.017100,-7.748665,2.691844,0,0.000000,0.786228,1
0.017150,-7.807334,2.723228,0,0.000000,0.971583,1
0.017200,-7.858298,2.754638,0,0.000000,1.155896,1
0.017250,-7.901507,2.786072,0,0.000000,1.338985,1
0.017300,-7.936918,2.817526,0,0.000000,1.520670,1
0.017350,-7.964496,2.848997,0,0.000000,1.700774,1
0.017400,-7.984214,2.880484,0,0.000000,1.879120,1
0.017450,-7.996052,2.911984,0,0.000000,2.055532,1
0.017500,-8.000000,2.943495,0,0.000000,2.229838,1
0.017550,-7.996052,2.975016,0,0.000000,2.401867,1
0.017600,-7.984214,3.006545,0,0.000000,2.571449,1
0.017650,-7.964496,3.038080,0,0.000000,2.738418,1
0.017700,-7.936918,3.069622,0,0.000000,2.902611,1
0.017750,-7.901507,3.101169,0,0.000000,3.063866,1
0.017800,-7.858298,3.132720,0,0.000000,3.222025,1
0.017850,-7.807334,3.164276,0,0.000000,3.376933,1
