time_s,reference_a,current_a,u_i,u1_true,u1_meas,duty,feedforward,control_dt
0.070050,1.000000,0.993707,0.497921,0.251286,0.251286,0.031217,1,0.000050
0.070100,1.000000,0.993734,0.497930,0.502324,0.502324,0.041677,1,0.000050
0.070150,1.000000,0.993761,0.497939,0.752867,0.752867,0.052117,1,0.000050
0.070200,1.000000,0.993787,0.497947,1.002666,1.002666,0.062526,1,0.000050
0.070250,1.000000,0.993814,0.497956,1.251476,1.251476,0.072893,1,0.000050
0.070300,1.000000,0.993840,0.497965,1.499051,1.499051,0.083209,1,0.000050
0.070350,1.000000,0.993867,0.497974,1.745146,1.745146,0.093463,1,0.000050
0.070400,1.000000,0.993893,0.497982,1.989519,1.989519,0.103646,1,0.000050
0.070450,1.000000,0.993919,0.497991,2.231929,2.231929,0.113747,1,0.000050
0.070500,1.000000,0.993945,0.497999,2.472136,2.472136,0.123756,1,0.000050
0.070550,1.000000,0.993971,0.498008,2.709903,2.709903,0.133663,1,0.000050
0.070600,1.000000,0.993997,0.498016,2.944996,2.944996,0.143459,1,0.000050
0.070650,1.000000,0.994022,0.498025,3.177183,3.177183,0.153134,1,0.000050
0.070700,1.000000,0.994048,0.498033,3.406234,3.406234,0.162678,1,0.000050
0.070750,1.000000,0.994073,0.498042,3.631924,3.631924,0.172082,1,0.000050
0.070800,1.000000,0.994099,0.498050,3.854029,3.854029,0.181337,1,0.000050
0.070850,1.000000,0.994124,0.498059,4.072331,4.072331,0.190433,1,0.000050
0.070900,1.000000,0.994149,0.498067,4.286614,4.286614,0.199362,1,0.000050
0.070950,1.000000,0.994174,0.498075,4.496667,4.496667,0.208114,1,0.000050
0.071000,1.000000,0.994199,0.498083,4.702282,4.702282,0.216682,1,0.000050
0.071050,1.000000,0.994224,0.498092,4.903256,4.903256,0.225056,1,0.000050
0.071100,1.000000,0.994248,0.498100,5.099392,5.099392,0.233229,1,0.000050
0.071150,1.000000,0.994273,0.498108,5.290495,5.290495,0.241192,1,0.000050
0.071200,1.000000,0.994297,0.498116,5.476377,5.476377,0.248937,1,0.000050
0.071250,1.000000,0.994322,0.498124,5.656854,5.656854,0.256457,1,0.000050
0.071300,1.000000,0.994346,0.498132,5.831749,5.831749,0.263745,1,0.000050
0.071350,1.000000,0.994370,0.498140,6.000889,6.000889,0.270793,1,0.000050
0.071400,1.000000,0.994394,0.498148,6.164106,6.164106,0.277594,1,0.000050
0.071450,1.000000,0.994418,0.498156,6.321240,6.321240,0.284141,1,0.000050
0.071500,1.000000,0.994442,0.498164,6.472136,6.472136,0.290429,1,0.000050
0.071550,1.000000,0.994466,0.498172,6.616645,6.616645,0.296451,1,0.000050
0.071600,1.000000,0.994490,0.498179,6.754623,6.754623,0.302200,1,0.000050
0.071650,1.000000,0.994513,0.498187,6.885936,6.885936,0.307672,1,0.000050
0.071700,1.000000,0.994537,0.498195,7.010453,7.010453,0.312860,1,0.000050
0.071750,1.000000,0.994560,0.498203,7.128052,7.128052,0.317761,1,0.000050
0.071800,1.000000,0.994583,0.498210,7.238616,7.238616,0.322368,1,0.000050
0.071850,1.000000,0.994606,0.498218,7.342037,7.342037,0.326677,1,0.000050
0.071900,1.000000,0.994629,0.498226,7.438212,7.438212,0.330685,1,0.000050
0.071950,1.000000,0.994652,0.498233,7.527046,7.527046,0.334387,1,0.000050
0.072000,1.000000,0.994675,0.498241,7.608452,7.608452,0.337779,1,0.000050
0.072050,1.000000,0.994698,0.498248,7.682349,7.682349,0.340858,1,0.000050
0.072100,1.000000,0.994721,0.498256,7.748665,7.748665,0.343622,1,0.000050
0.072150,1.000000,0.994743,0.498263,7.807334,7.807334,0.346067,1,0.000050
0.072200,1.000000,0.994766,0.498271,7.858298,7.858298,0.348190,1,0.000050
0.072250,1.000000,0.994788,0.498278,7.901507,7.901507,0.349991,1,0.000050
0.072300,1.000000,0.994810,0.498285,7.936918,7.936918,0.351467,1,0.000050
0.072350,1.000000,0.994833,0.498293,7.964496,7.964496,0.352616,1,0.000050
0.072400,1.000000,0.994855,0.498300,7.984214,7.984214,0.353438,1,0.000050
0.072450,1.000000,0.994877,0.498307,7.996052,7.996052,0.353932,1,0.000050
0.072500,1.000000,0.994899,0.498315,8.000000,8.000000,0.354096,1,0.000050
0.072550,1.000000,0.994920,0.498322,7.996052,7.996052,0.353932,1,0.000050
0.072600,1.000000,0.994942,0.498329,7.984214,7.984214,0.353439,1,0.000050
0.072650,1.000000,0.994964,0.498336,7.964496,7.964496,0.352618,1,0.000050
0.072700,1.000000,0.994985,0.498343,7.936918,7.936918,0.351469,1,0.000050
0.072750,1.000000,0.995007,0.498350,7.901507,7.901507,0.349994,1,0.000050
0.072800,1.000000,0.995028,0.498357,7.858298,7.858298,0.348194,1,0.000050
0.072850,1.000000,0.995049,0.498364,7.807334,7.807334,0.346071,1,0.000050
0.072900,1.000000,0.995070,0.498371,7.748665,7.748665,0.343627,1,0.000050
0.072950,1.000000,0.995092,0.498378,7.682349,7.682349,0.340864,1,0.000050
0.073000,1.000000,0.995113,0.498385,7.608452,7.608452,0.337785,1,0.000050
0.073050,1.000000,0.995133,0.498392,7.527046,7.527046,0.334393,1,0.000050
0.073100,1.000000,0.995154,0.498399,7.438212,7.438212,0.330692,1,0.000050
0.073150,1.000000,0.995175,0.498406,7.342037,7.342037,0.326685,1,0.000050
0.073200,1.000000,0.995196,0.498413,7.238616,7.238616,0.322376,1,0.000050
0.073250,1.000000,0.995216,0.498419,7.128052,7.128052,0.317770,1,0.000050
0.073300,1.000000,0.995237,0.498426,7.010453,7.010453,0.312870,1,0.000050
0.073350,1.000000,0.995257,0.498433,6.885936,6.885936,0.307682,1,0.000050
0.073400,1.000000,0.995277,0.498440,6.754623,6.754623,0.302211,1,0.000050
0.073450,1.000000,0.995297,0.498446,6.616645,6.616645,0.296462,1,0.000050
0.073500,1.000000,0.995318,0.498453,6.472136,6.472136,0.290441,1,0.000050
0.073550,1.000000,0.995338,0.498460,6.321240,6.321240,0.284154,1,0.000050
0.073600,1.000000,0.995357,0.498466,6.164106,6.164106,0.277607,1,0.000050
0.073650,1.000000,0.995377,0.498473,6.000889,6.000889,0.270807,1,0.000050
0.073700,1.000000,0.995397,0.498479,5.831749,5.831749,0.263760,1,0.000050
0.073750,1.000000,0.995417,0.498486,5.656854,5.656854,0.256472,1,0.000050
0.073800,1.000000,0.995436,0.498492,5.476377,5.476377,0.248953,1,0.000050
0.073850,1.000000,0.995456,0.498499,5.290495,5.290495,0.241208,1,0.000050
0.073900,1.000000,0.995475,0.498505,5.099392,5.099392,0.233246,1,0.000050
0.073950,1.000000,0.995495,0.498511,4.903256,4.903256,0.225074,1,0.000050
0.074000,1.000000,0.995514,0.498518,4.702282,4.702282,0.216700,1,0.000050
0.074050,1.000000,0.995533,0.498524,4.496667,4.496667,0.208133,1,0.000050
0.074100,1.000000,0.995552,0.498530,4.286614,4.286614,0.199381,1,0.000050
0.074150,1.000000,0.995571,0.498537,4.072331,4.072331,0.190453,1,0.000050
0.074200,1.000000,0.995590,0.498543,3.854029,3.854029,0.181357,1,0.000050
0.074250,1.000000,0.995609,0.498549,3.631924,3.631924,0.172103,1,0.000050
0.074300,1.000000,0.995628,0.498555,3.406234,3.406234,0.162700,1,0.000050
0.074350,1.000000,0.995646,0.498562,3.177183,3.177183,0.153156,1,0.000050
0.074400,1.000000,0.995665,0.498568,2.944996,2.944996,0.143482,1,0.000050
0.074450,1.000000,0.995684,0.498574,2.709903,2.709903,0.133687,1,0.000050
0.074500,1.000000,0.995702,0.498580,2.472136,2.472136,0.123780,1,0.000050
0.074550,1.000000,0.995720,0.498586,2.231929,2.231929,0.113771,1,0.000050
0.074600,1.000000,0.995739,0.498592,1.989519,1.989519,0.103671,1,0.000050
0.074650,1.000000,0.995757,0.498598,1.745146,1.745146,0.093489,1,0.000050
0.074700,1.000000,0.995775,0.498604,1.499051,1.499051,0.083236,1,0.000050
0.074750,1.000000,0.995793,0.498610,1.251476,1.251476,0.072920,1,0.000050
0.074800,1.000000,0.995811,0.498616,1.002666,1.002666,0.062553,1,0.000050
0.074850,1.000000,0.995829,0.498622,0.752867,0.752867,0.052145,1,0.000050
0.074900,1.000000,0.995847,0.498628,0.502324,0.502324,0.041706,1,0.000050
0.074950,1.000000,0.995865,0.498634,0.251286,0.251286,0.031247,1,0.000050
0.075000,1.000000,0.995882,0.498640,-0.000000,-0.000000,0.020777,1,0.000050
0.075050,1.000000,0.995900,0.498645,-0.251286,-0.251286,0.010307,1,0.000050
0.075100,1.000000,0.995917,0.498651,-0.502324,-0.502324,-0.000153,1,0.000050
0.075150,1.000000,0.995935,0.498657,-0.752867,-0.752867,-0.010592,1,0.000050
0.075200,1.000000,0.995952,0.498663,-1.002666,-1.002666,-0.021000,1,0.000050
0.075250,1.000000,0.995970,0.498668,-1.251476,-1.251476,-0.031367,1,0.000050
0.075300,1.000000,0.995987,0.498674,-1.499051,-1.499051,-0.041682,1,0.000050
0.075350,1.000000,0.996004,0.498680,-1.745146,-1.745146,-0.051936,1,0.000050
0.075400,1.000000,0.996021,0.498685,-1.989519,-1.989519,-0.062118,1,0.000050
0.075450,1.000000,0.996038,0.498691,-2.231929,-2.231929,-0.072218,1,0.000050
0.075500,1.000000,0.996055,0.498697,-2.472136,-2.472136,-0.082227,1,0.000050
0.075550,1.000000,0.996072,0.498702,-2.709903,-2.709903,-0.092133,1,0.000050
0.075600,1.000000,0.996089,0.498708,-2.944996,-2.944996,-0.101929,1,0.000050
0.075650,1.000000,0.996105,0.498713,-3.177183,-3.177183,-0.111603,1,0.000050
0.075700,1.000000,0.996122,0.498719,-3.406234,-3.406234,-0.121146,1,0.000050
0.075750,1.000000,0.996139,0.498724,-3.631924,-3.631924,-0.130550,1,0.000050
0.075800,1.000000,0.996155,0.498730,-3.854029,-3.854029,-0.139804,1,0.000050
0.075850,1.000000,0.996172,0.498735,-4.072331,-4.072331,-0.148900,1,0.000050
0.075900,1.000000,0.996188,0.498741,-4.286614,-4.286614,-0.157828,1,0.000050
0.075950,1.000000,0.996204,0.498746,-4.496667,-4.496667,-0.166580,1,0.000050
0.076000,1.000000,0.996220,0.498751,-4.702282,-4.702282,-0.175147,1,0.000050
0.076050,1.000000,0.996237,0.498757,-4.903256,-4.903256,-0.183521,1,0.000050
0.076100,1.000000,0.996253,0.498762,-5.099392,-5.099392,-0.191693,1,0.000050
0.076150,1.000000,0.996269,0.498767,-5.290495,-5.290495,-0.199655,1,0.000050
0.076200,1.000000,0.996285,0.498772,-5.476377,-5.476377,-0.207400,1,0.000050
0.076250,1.000000,0.996301,0.498778,-5.656854,-5.656854,-0.214920,1,0.000050
0.076300,1.000000,0.996316,0.498783,-5.831749,-5.831749,-0.222207,1,0.000050
0.076350,1.000000,0.996332,0.498788,-6.000889,-6.000889,-0.229254,1,0.000050
0.076400,1.000000,0.996348,0.498793,-6.164106,-6.164106,-0.236055,1,0.000050
0.076450,1.000000,0.996363,0.498798,-6.321240,-6.321240,-0.242602,1,0.000050
0.076500,1.000000,0.996379,0.498804,-6.472136,-6.472136,-0.248889,1,0.000050
0.076550,1.000000,0.996394,0.498809,-6.616645,-6.616645,-0.254910,1,0.000050
0.076600,1.000000,0.996410,0.498814,-6.754623,-6.754623,-0.260659,1,0.000050
0.076650,1.000000,0.996425,0.498819,-6.885936,-6.885936,-0.266130,1,0.000050
0.076700,1.000000,0.996441,0.498824,-7.010453,-7.010453,-0.271318,1,0.000050
0.076750,1.000000,0.996456,0.498829,-7.128052,-7.128052,-0.276218,1,0.000050
0.076800,1.000000,0.996471,0.498834,-7.238616,-7.238616,-0.280824,1,0.000050
0.076850,1.000000,0.996486,0.498839,-7.342037,-7.342037,-0.285133,1,0.000050
0.076900,1.000000,0.996501,0.498844,-7.438212,-7.438212,-0.289140,1,0.000050
0.076950,1.000000,0.996516,0.498849,-7.527046,-7.527046,-0.292842,1,0.000050
0.077000,1.000000,0.996531,0.498854,-7.608452,-7.608452,-0.296233,1,0.000050
0.077050,1.000000,0.996546,0.498859,-7.682349,-7.682349,-0.299312,1,0.000050
0.077100,1.000000,0.996560,0.498864,-7.748665,-7.748665,-0.302075,1,0.000050
0.077150,1.000000,0.996575,0.498868,-7.807334,-7.807334,-0.304519,1,0.000050
0.077200,1.000000,0.996590,0.498873,-7.858298,-7.858298,-0.306643,1,0.000050
0.077250,1.000000,0.996604,0.498878,-7.901507,-7.901507,-0.308443,1,0.000050
0.077300,1.000000,0.996619,0.498883,-7.936918,-7.936918,-0.309918,1,0.000050
0.077350,1.000000,0.996633,0.498888,-7.964496,-7.964496,-0.311067,1,0.000050
0.077400,1.000000,0.996648,0.498892,-7.984214,-7.984214,-0.311888,1,0.000050
0.077450,1.000000,0.996662,0.498897,-7.996052,-7.996052,-0.312381,1,0.000050
0.077500,1.000000,0.996676,0.498902,-8.000000,-8.000000,-0.312546,1,0.000050
0.077550,1.000000,0.996691,0.498907,-7.996052,-7.996052,-0.312381,1,0.000050
0.077600,1.000000,0.996705,0.498911,-7.984214,-7.984214,-0.311888,1,0.000050
0.077650,1.000000,0.996719,0.498916,-7.964496,-7.964496,-0.311066,1,0.000050
0.077700,1.000000,0.996733,0.498921,-7.936918,-7.936918,-0.309917,1,0.000050
0.077750,1.000000,0.996747,0.498925,-7.901507,-7.901507,-0.308441,1,0.000050
0.077800,1.000000,0.996761,0.498930,-7.858298,-7.858298,-0.306640,1,0.000050
0.077850,1.000000,0.996775,0.498934,-7.807334,-7.807334,-0.304517,1,0.000050
0.077900,1.000000,0.996788,0.498939,-7.748665,-7.748665,-0.302072,1,0.000050
0.077950,1.000000,0.996802,0.498943,-7.682349,-7.682349,-0.299309,1,0.000050
0.078000,1.000000,0.996816,0.498948,-7.608452,-7.608452,-0.296229,1,0.000050
0.078050,1.000000,0.996829,0.498952,-7.527046,-7.527046,-0.292837,1,0.000050
0.078100,1.000000,0.996843,0.498957,-7.438212,-7.438212,-0.289136,1,0.000050
0.078150,1.000000,0.996856,0.498961,-7.342037,-7.342037,-0.285128,1,0.000050
0.078200,1.000000,0.996870,0.498966,-7.238616,-7.238616,-0.280819,1,0.000050
0.078250,1.000000,0.996883,0.498970,-7.128052,-7.128052,-0.276212,1,0.000050
0.078300,1.000000,0.996897,0.498975,-7.010453,-7.010453,-0.271312,1,0.000050
0.078350,1.000000,0.996910,0.498979,-6.885936,-6.885936,-0.266123,1,0.000050
0.078400,1.000000,0.996923,0.498983,-6.754623,-6.754623,-0.260652,1,0.000050
0.078450,1.000000,0.996936,0.498988,-6.616645,-6.616645,-0.254902,1,0.000050
0.078500,1.000000,0.996949,0.498992,-6.472136,-6.472136,-0.248881,1,0.000050
0.078550,1.000000,0.996962,0.498996,-6.321240,-6.321240,-0.242593,1,0.000050
0.078600,1.000000,0.996975,0.499001,-6.164106,-6.164106,-0.236046,1,0.000050
0.078650,1.000000,0.996988,0.499005,-6.000889,-6.000889,-0.229245,1,0.000050
0.078700,1.000000,0.997001,0.499009,-5.831749,-5.831749,-0.222197,1,0.000050
0.078750,1.000000,0.997014,0.499013,-5.656854,-5.656854,-0.214910,1,0.000050
0.078800,1.000000,0.997027,0.499018,-5.476377,-5.476377,-0.207390,1,0.000050
0.078850,1.000000,0.997039,0.499022,-5.290495,-5.290495,-0.199645,1,0.000050
0.078900,1.000000,0.997052,0.499026,-5.099392,-5.099392,-0.191682,1,0.000050
0.078950,1.000000,0.997065,0.499030,-4.903256,-4.903256,-0.183509,1,0.000050
0.079000,1.000000,0.997077,0.499034,-4.702282,-4.702282,-0.175135,1,0.000050
0.079050,1.000000,0.997090,0.499038,-4.496667,-4.496667,-0.166568,1,0.000050
0.079100,1.000000,0.997102,0.499043,-4.286614,-4.286614,-0.157815,1,0.000050
0.079150,1.000000,0.997115,0.499047,-4.072331,-4.072331,-0.148887,1,0.000050
0.079200,1.000000,0.997127,0.499051,-3.854029,-3.854029,-0.139791,1,0.000050
0.079250,1.000000,0.997139,0.499055,-3.631924,-3.631924,-0.130536,1,0.000050
0.079300,1.000000,0.997151,0.499059,-3.406234,-3.406234,-0.121132,1,0.000050
0.079350,1.000000,0.997164,0.499063,-3.177183,-3.177183,-0.111588,1,0.000050
0.079400,1.000000,0.997176,0.499067,-2.944996,-2.944996,-0.101914,1,0.000050
0.079450,1.000000,0.997188,0.499071,-2.709903,-2.709903,-0.092118,1,0.000050
0.079500,1.000000,0.997200,0.499075,-2.472136,-2.472136,-0.082211,1,0.000050
0.079550,1.000000,0.997212,0.499079,-2.231929,-2.231929,-0.072202,1,0.000050
0.079600,1.000000,0.997224,0.499083,-1.989519,-1.989519,-0.062102,1,0.000050
0.079650,1.000000,0.997236,0.499087,-1.745146,-1.745146,-0.051919,1,0.000050
0.079700,1.000000,0.997247,0.499091,-1.499051,-1.499051,-0.041665,1,0.000050
0.079750,1.000000,0.997259,0.499094,-1.251476,-1.251476,-0.031349,1,0.000050
0.079800,1.000000,0.997271,0.499098,-1.002666,-1.002666,-0.020982,1,0.000050
0.079850,1.000000,0.997283,0.499102,-0.752867,-0.752867,-0.010574,1,0.000050
0.079900,1.000000,0.997294,0.499106,-0.502324,-0.502324,-0.000134,1,0.000050
0.079950,1.000000,0.997306,0.499110,-0.251286,-0.251286,0.010326,1,0.000050
0.080000,1.000000,0.997317,0.499114,-0.000000,-0.000000,0.020796,1,0.000050
0.080050,1.000000,0.997329,0.499117,0.251286,0.251286,0.031267,1,0.000050
0.080100,1.000000,0.997340,0.499121,0.502324,0.502324,0.041727,1,0.000050
0.080150,1.000000,0.997352,0.499125,0.752867,0.752867,0.052166,1,0.000050
0.080200,1.000000,0.997363,0.499129,1.002666,1.002666,0.062575,1,0.000050
0.080250,1.000000,0.997374,0.499132,1.251476,1.251476,0.072942,1,0.000050
0.080300,1.000000,0.997385,0.499136,1.499051,1.499051,0.083258,1,0.000050
0.080350,1.000000,0.997397,0.499140,1.745146,1.745146,0.093512,1,0.000050
0.080400,1.000000,0.997408,0.499143,1.989519,1.989519,0.103694,1,0.000050
0.080450,1.000000,0.997419,0.499147,2.231929,2.231929,0.113795,1,0.000050
0.080500,1.000000,0.997430,0.499151,2.472136,2.472136,0.123804,1,0.000050
0.080550,1.000000,0.997441,0.499154,2.709903,2.709903,0.133711,1,0.000050
0.080600,1.000000,0.997452,0.499158,2.944996,2.944996,0.143506,1,0.000050
0.080650,1.000000,0.997463,0.499162,3.177183,3.177183,0.153181,1,0.000050
0.080700,1.000000,0.997473,0.499165,3.406234,3.406234,0.162725,1,0.000050
0.080750,1.000000,0.997484,0.499169,3.631924,3.631924,0.172129,1,0.000050
0.080800,1.000000,0.997495,0.499172,3.854029,3.854029,0.181383,1,0.000050
0.080850,1.000000,0.997506,0.499176,4.072331,4.072331,0.190479,1,0.000050
0.080900,1.000000,0.997516,0.499179,4.286614,4.286614,0.199408,1,0.000050
0.080950,1.000000,0.997527,0.499183,4.496667,4.496667,0.208160,1,0.000050
0.081000,1.000000,0.997538,0.499186,4.702282,4.702282,0.216728,1,0.000050
0.081050,1.000000,0.997548,0.499190,4.903256,4.903256,0.225102,1,0.000050
0.081100,1.000000,0.997559,0.499193,5.099392,5.099392,0.233274,1,0.000050
0.081150,1.000000,0.997569,0.499197,5.290495,5.290495,0.241237,1,0.000050
0.081200,1.000000,0.997579,0.499200,5.476377,5.476377,0.248982,1,0.000050
0.081250,1.000000,0.997590,0.499204,5.656854,5.656854,0.256502,1,0.000050
0.081300,1.000000,0.997600,0.499207,5.831749,5.831749,0.263790,1,0.000050
0.081350,1.000000,0.997610,0.499210,6.000889,6.000889,0.270837,1,0.000050
0.081400,1.000000,0.997621,0.499214,6.164106,6.164106,0.277638,1,0.000050
0.081450,1.000000,0.997631,0.499217,6.321240,6.321240,0.284186,1,0.000050
0.081500,1.000000,0.997641,0.499221,6.472136,6.472136,0.290473,1,0.000050
0.081550,1.000000,0.997651,0.499224,6.616645,6.616645,0.296495,1,0.000050
0.081600,1.000000,0.997661,0.499227,6.754623,6.754623,0.302244,1,0.000050
0.081650,1.000000,0.997671,0.499230,6.885936,6.885936,0.307715,1,0.000050
0.081700,1.000000,0.997681,0.499234,7.010453,7.010453,0.312904,1,0.000050
0.081750,1.000000,0.997691,0.499237,7.128052,7.128052,0.317804,1,0.000050
0.081800,1.000000,0.997701,0.499240,7.238616,7.238616,0.322411,1,0.000050
0.081850,1.000000,0.997711,0.499244,7.342037,7.342037,0.326720,1,0.000050
0.081900,1.000000,0.997720,0.499247,7.438212,7.438212,0.330727,1,0.000050
0.081950,1.000000,0.997730,0.499250,7.527046,7.527046,0.334429,1,0.000050
0.082000,1.000000,0.997740,0.499253,7.608452,7.608452,0.337821,1,0.000050
0.082050,1.000000,0.997749,0.499256,7.682349,7.682349,0.340900,1,0.000050
0.082100,1.000000,0.997759,0.499260,7.748665,7.748665,0.343664,1,0.000050
0.082150,1.000000,0.997769,0.499263,7.807334,7.807334,0.346108,1,0.000050
0.082200,1.000000,0.997778,0.499266,7.858298,7.858298,0.348232,1,0.000050
0.082250,1.000000,0.997788,0.499269,7.901507,7.901507,0.350032,1,0.000050
0.082300,1.000000,0.997797,0.499272,7.936918,7.936918,0.351508,1,0.000050
0.082350,1.000000,0.997807,0.499275,7.964496,7.964496,0.352657,1,0.000050
0.082400,1.000000,0.997816,0.499278,7.984214,7.984214,0.353479,1,0.000050
0.082450,1.000000,0.997825,0.499281,7.996052,7.996052,0.353972,1,0.000050
0.082500,1.000000,0.997835,0.499285,8.000000,8.000000,0.354137,1,0.000050
0.082550,1.000000,0.997844,0.499288,7.996052,7.996052,0.353973,1,0.000050
0.082600,1.000000,0.997853,0.499291,7.984214,7.984214,0.353479,1,0.000050
0.082650,1.000000,0.997862,0.499294,7.964496,7.964496,0.352658,1,0.000050
0.082700,1.000000,0.997871,0.499297,7.936918,7.936918,0.351509,1,0.000050
0.082750,1.000000,0.997880,0.499300,7.901507,7.901507,0.350034,1,0.000050
0.082800,1.000000,0.997890,0.499303,7.858298,7.858298,0.348233,1,0.000050
0.082850,1.000000,0.997899,0.499306,7.807334,7.807334,0.346110,1,0.000050
0.082900,1.000000,0.997908,0.499309,7.748665,7.748665,0.343666,1,0.000050
0.082950,1.000000,0.997916,0.499312,7.682349,7.682349,0.340903,1,0.000050
0.083000,1.000000,0.997925,0.499315,7.608452,7.608452,0.337824,1,0.000050
0.083050,1.000000,0.997934,0.499317,7.527046,7.527046,0.334432,1,0.000050
0.083100,1.000000,0.997943,0.499320,7.438212,7.438212,0.330731,1,0.000050
0.083150,1.000000,0.997952,0.499323,7.342037,7.342037,0.326723,1,0.000050
0.083200,1.000000,0.997961,0.499326,7.238616,7.238616,0.322414,1,0.000050
0.083250,1.000000,0.997969,0.499329,7.128052,7.128052,0.317808,1,0.000050
0.083300,1.000000,0.997978,0.499332,7.010453,7.010453,0.312908,1,0.000050
0.083350,1.000000,0.997987,0.499335,6.885936,6.885936,0.307720,1,0.000050
0.083400,1.000000,0.997995,0.499338,6.754623,6.754623,0.302248,1,0.000050
0.083450,1.000000,0.998004,0.499340,6.616645,6.616645,0.296499,1,0.000050
0.083500,1.000000,0.998012,0.499343,6.472136,6.472136,0.290478,1,0.000050
0.083550,1.000000,0.998021,0.499346,6.321240,6.321240,0.284191,1,0.000050
0.083600,1.000000,0.998029,0.499349,6.164106,6.164106,0.277644,1,0.000050
0.083650,1.000000,0.998038,0.499352,6.000889,6.000889,0.270843,1,0.000050
0.083700,1.000000,0.998046,0.499354,5.831749,5.831749,0.263796,1,0.000050
0.083750,1.000000,0.998055,0.499357,5.656854,5.656854,0.256509,1,0.000050
0.083800,1.000000,0.998063,0.499360,5.476377,5.476377,0.248989,1,0.000050
0.083850,1.000000,0.998071,0.499363,5.290495,5.290495,0.241244,1,0.000050
0.083900,1.000000,0.998079,0.499365,5.099392,5.099392,0.233282,1,0.000050
0.083950,1.000000,0.998088,0.499368,4.903256,4.903256,0.225109,1,0.000050
0.084000,1.000000,0.998096,0.499371,4.702282,4.702282,0.216736,1,0.000050
0.084050,1.000000,0.998104,0.499374,4.496667,4.496667,0.208168,1,0.000050
0.084100,1.000000,0.998112,0.499376,4.286614,4.286614,0.199416,1,0.000050
0.084150,1.000000,0.998120,0.499379,4.072331,4.072331,0.190488,1,0.000050
0.084200,1.000000,0.998128,0.499382,3.854029,3.854029,0.181392,1,0.000050
0.084250,1.000000,0.998136,0.499384,3.631924,3.631924,0.172138,1,0.000050
0.084300,1.000000,0.998144,0.499387,3.406234,3.406234,0.162734,1,0.000050
0.084350,1.000000,0.998152,0.499389,3.177183,3.177183,0.153191,1,0.000050
0.084400,1.000000,0.998160,0.499392,2.944996,2.944996,0.143516,1,0.000050
0.084450,1.000000,0.998168,0.499395,2.709903,2.709903,0.133721,1,0.000050
0.084500,1.000000,0.998176,0.499397,2.472136,2.472136,0.123814,1,0.000050
0.084550,1.000000,0.998183,0.499400,2.231929,2.231929,0.113805,1,0.000050
0.084600,1.000000,0.998191,0.499402,1.989519,1.989519,0.103705,1,0.000050
0.084650,1.000000,0.998199,0.499405,1.745146,1.745146,0.093523,1,0.000050
0.084700,1.000000,0.998207,0.499407,1.499051,1.499051,0.083269,1,0.000050
0.084750,1.000000,0.998214,0.499410,1.251476,1.251476,0.072954,1,0.000050
0.084800,1.000000,0.998222,0.499413,1.002666,1.002666,0.062587,1,0.000050
0.084850,1.000000,0.998230,0.499415,0.752867,0.752867,0.052178,1,0.000050
0.084900,1.000000,0.998237,0.499418,0.502324,0.502324,0.041739,1,0.000050
0.084950,1.000000,0.998245,0.499420,0.251286,0.251286,0.031279,1,0.000050
0.085000,1.000000,0.998252,0.499423,-0.000000,-0.000000,0.020809,1,0.000050
0.085050,1.000000,0.998260,0.499425,-0.251286,-0.251286,0.010339,1,0.000050
0.085100,1.000000,0.998267,0.499427,-0.502324,-0.502324,-0.000121,1,0.000050
0.085150,1.000000,0.998274,0.499430,-0.752867,-0.752867,-0.010560,1,0.000050
0.085200,1.000000,0.998282,0.499432,-1.002666,-1.002666,-0.020968,1,0.000050
0.085250,1.000000,0.998289,0.499435,-1.251476,-1.251476,-0.031335,1,0.000050
0.085300,1.000000,0.998297,0.499437,-1.499051,-1.499051,-0.041651,1,0.000050
0.085350,1.000000,0.998304,0.499440,-1.745146,-1.745146,-0.051904,1,0.000050
0.085400,1.000000,0.998311,0.499442,-1.989519,-1.989519,-0.062087,1,0.000050
0.085450,1.000000,0.998318,0.499444,-2.231929,-2.231929,-0.072187,1,0.000050
0.085500,1.000000,0.998325,0.499447,-2.472136,-2.472136,-0.082195,1,0.000050
0.085550,1.000000,0.998333,0.499449,-2.709903,-2.709903,-0.092102,1,0.000050
0.085600,1.000000,0.998340,0.499451,-2.944996,-2.944996,-0.101898,1,0.000050
0.085650,1.000000,0.998347,0.499454,-3.177183,-3.177183,-0.111572,1,0.000050
0.085700,1.000000,0.998354,0.499456,-3.406234,-3.406234,-0.121116,1,0.000050
0.085750,1.000000,0.998361,0.499458,-3.631924,-3.631924,-0.130519,1,0.000050
0.085800,1.000000,0.998368,0.499461,-3.854029,-3.854029,-0.139774,1,0.000050
0.085850,1.000000,0.998375,0.499463,-4.072331,-4.072331,-0.148870,1,0.000050
0.085900,1.000000,0.998382,0.499465,-4.286614,-4.286614,-0.157798,1,0.000050
0.085950,1.000000,0.998389,0.499468,-4.496667,-4.496667,-0.166550,1,0.000050
0.086000,1.000000,0.998396,0.499470,-4.702282,-4.702282,-0.175117,1,0.000050
0.086050,1.000000,0.998403,0.499472,-4.903256,-4.903256,-0.183491,1,0.000050
0.086100,1.000000,0.998409,0.499474,-5.099392,-5.099392,-0.191663,1,0.000050
0.086150,1.000000,0.998416,0.499477,-5.290495,-5.290495,-0.199626,1,0.000050
