time_s,i_alpha,id,iq,duty,use_park
0.049350,0.917502,0.993591,-0.017484,-0.092575,1
0.049400,0.929167,0.993393,-0.016656,-0.084152,1
0.049450,0.939912,0.993245,-0.015818,-0.075645,1
0.049500,0.949728,0.993147,-0.014973,-0.067064,1
0.049550,0.958605,0.993101,-0.014124,-0.058417,1
0.049600,0.966533,0.993106,-0.013273,-0.049712,1
0.049650,0.973505,0.993162,-0.012425,-0.040958,1
0.049700,0.979514,0.993269,-0.011583,-0.032164,1
0.049750,0.984554,0.993426,-0.010750,-0.023338,1
0.049800,0.988620,0.993633,-0.009928,-0.014489,1
0.049850,0.991709,0.993889,-0.009121,-0.005626,1
0.049900,0.993816,0.994194,-0.008333,0.003243,1
0.049950,0.994941,0.994545,-0.007566,0.012109,1
0.050000,0.995082,0.994941,-0.006822,0.020962,1
0.050050,0.994238,0.995381,-0.006106,0.029795,1
0.050100,0.992411,0.995863,-0.005418,0.038599,1
0.050150,0.989603,0.996385,-0.004763,0.047364,1
0.050200,0.985817,0.996945,-0.004143,0.056083,1
0.050250,0.981055,0.997541,-0.003559,0.064747,1
0.050300,0.975323,0.998170,-0.003015,0.073346,1
0.050350,0.968627,0.998830,-0.002512,0.081873,1
0.050400,0.960973,0.999519,-0.002051,0.090320,1
0.050450,0.952369,1.000233,-0.001635,0.098677,1
0.050500,0.942824,1.000969,-0.001266,0.106937,1
0.050550,0.932346,1.001725,-0.000944,0.115092,1
0.050600,0.920946,1.002498,-0.000671,0.123133,1
0.050650,0.908636,1.003284,-0.000447,0.131052,1
0.050700,0.895428,1.004081,-0.000274,0.138842,1
0.050750,0.881334,1.004885,-0.000151,0.146496,1
0.050800,0.866369,1.005693,-0.000080,0.154004,1
0.050850,0.850548,1.006502,-0.000061,0.161361,1
0.050900,0.833886,1.007308,-0.000093,0.168559,1
0.050950,0.816400,1.008109,-0.000176,0.175590,1
0.051000,0.798106,1.008900,-0.000310,0.182448,1
0.051050,0.779024,1.009680,-0.000494,0.189126,1
0.051100,0.759172,1.010445,-0.000727,0.195618,1
0.051150,0.738570,1.011191,-0.001008,0.201916,1
0.051200,0.717238,1.011916,-0.001337,0.208016,1
0.051250,0.695197,1.012617,-0.001710,0.213910,1
0.051300,0.672469,1.013291,-0.002128,0.219593,1
0.051350,0.649077,1.013935,-0.002588,0.225060,1
0.051400,0.625043,1.014548,-0.003089,0.230304,1
0.051450,0.600392,1.015125,-0.003627,0.235321,1
0.051500,0.575147,1.015665,-0.004201,0.240107,1
0.051550,0.549335,1.016166,-0.004809,0.244655,1
0.051600,0.522980,1.016626,-0.005447,0.248962,1
0.051650,0.496108,1.017043,-0.006114,0.253023,1
0.051700,0.468746,1.017414,-0.006807,0.256835,1
0.051750,0.440921,1.017740,-0.007522,0.260393,1
0.051800,0.412661,1.018017,-0.008256,0.263695,1
0.051850,0.383994,1.018246,-0.009008,0.266736,1
0.051900,0.354947,1.018426,-0.009773,0.269514,1
0.051950,0.325550,1.018554,-0.010548,0.272027,1
0.052000,0.295832,1.018632,-0.011330,0.274271,1
0.052050,0.265822,1.018658,-0.012117,0.276244,1
0.052100,0.235550,1.018632,-0.012904,0.277945,1
0.052150,0.205045,1.018555,-0.013689,0.279372,1
0.052200,0.174339,1.018427,-0.014468,0.280523,1
0.052250,0.143460,1.018247,-0.015237,0.281398,1
0.052300,0.112441,1.018018,-0.015995,0.281994,1
0.052350,0.081311,1.017739,-0.016737,0.282313,1
0.052400,0.050101,1.017412,-0.017461,0.282353,1
0.052450,0.018842,1.017039,-0.018164,0.282115,1
0.052500,-0.012434,1.016619,-0.018842,0.281598,1
0.052550,-0.043698,1.016156,-0.019494,0.280804,1
0.052600,-0.074918,1.015650,-0.020115,0.279732,1
0.052650,-0.106063,1.015105,-0.020704,0.278385,1
0.052700,-0.137103,1.014521,-0.021258,0.276763,1
0.052750,-0.168006,1.013901,-0.021775,0.274867,1
0.052800,-0.198743,1.013248,-0.022252,0.272701,1
0.052850,-0.229282,1.012565,-0.022688,0.270266,1
0.052900,-0.259594,1.011853,-0.023080,0.267564,1
0.052950,-0.289649,1.011116,-0.023428,0.264598,1
0.053000,-0.319417,1.010356,-0.023729,0.261371,1
0.053050,-0.348869,1.009577,-0.023982,0.257887,1
0.053100,-0.377975,1.008781,-0.024187,0.254147,1
0.053150,-0.406706,1.007972,-0.024341,0.250158,1
0.053200,-0.435035,1.007152,-0.024445,0.245921,1
0.053250,-0.462934,1.006326,-0.024497,0.241442,1
0.053300,-0.490374,1.005496,-0.024498,0.236724,1
0.053350,-0.517328,1.004666,-0.024447,0.231773,1
0.053400,-0.543771,1.003838,-0.024345,0.226594,1
0.053450,-0.569676,1.003017,-0.024191,0.221191,1
0.053500,-0.595017,1.002204,-0.023986,0.215569,1
0.053550,-0.619769,1.001404,-0.023731,0.209735,1
0.053600,-0.643907,1.000620,-0.023427,0.203695,1
0.053650,-0.667409,0.999854,-0.023074,0.197453,1
0.053700,-0.690251,0.999110,-0.022674,0.191016,1
0.053750,-0.712409,0.998391,-0.022229,0.184391,1
0.053800,-0.733863,0.997699,-0.021740,0.177584,1
0.053850,-0.754591,0.997037,-0.021209,0.170602,1
0.053900,-0.774573,0.996408,-0.020637,0.163451,1
0.053950,-0.793788,0.995815,-0.020028,0.156140,1
0.054000,-0.812218,0.995258,-0.019383,0.148674,1
0.054050,-0.829845,0.994742,-0.018704,0.141062,1
0.054100,-0.846651,0.994267,-0.017995,0.133310,1
0.054150,-0.862620,0.993836,-0.017258,0.125427,1
0.054200,-0.877736,0.993450,-0.016496,0.117420,1
0.054250,-0.891984,0.993111,-0.015711,0.109298,1
0.054300,-0.905350,0.992821,-0.014906,0.101067,1
0.054350,-0.917820,0.992579,-0.014086,0.092737,1
0.054400,-0.929383,0.992388,-0.013252,0.084315,1
0.054450,-0.940027,0.992247,-0.012408,0.075811,1
0.054500,-0.949742,0.992159,-0.011558,0.067231,1
0.054550,-0.958517,0.992122,-0.010704,0.058585,1
0.054600,-0.966345,0.992137,-0.009850,0.049881,1
0.054650,-0.973217,0.992203,-0.008998,0.041128,1
0.054700,-0.979128,0.992322,-0.008153,0.032335,1
0.054750,-0.984070,0.992491,-0.007318,0.023509,1
0.054800,-0.988039,0.992712,-0.006495,0.014661,1
0.054850,-0.991031,0.992981,-0.005688,0.005798,1
0.054900,-0.993044,0.993299,-0.004900,-0.003071,1
0.054950,-0.994075,0.993664,-0.004134,-0.011937,1
0.055000,-0.994124,0.994075,-0.003393,-0.020791,1
0.055050,-0.993190,0.994531,-0.002680,-0.029624,1
0.055100,-0.991274,0.995028,-0.001997,-0.038428,1
0.055150,-0.988378,0.995565,-0.001347,-0.047195,1
0.055200,-0.984505,0.996141,-0.000732,-0.055914,1
0.055250,-0.979660,0.996753,-0.000156,-0.064579,1
0.055300,-0.973846,0.997398,0.000381,-0.073180,1
0.055350,-0.967069,0.998073,0.000875,-0.081709,1
0.055400,-0.959337,0.998777,0.001326,-0.090157,1
0.055450,-0.950656,0.999506,0.001731,-0.098516,1
0.055500,-0.941036,1.000258,0.002089,-0.106778,1
0.055550,-0.930486,1.001029,0.002398,-0.114934,1
0.055600,-0.919017,1.001816,0.002658,-0.122978,1
0.055650,-0.906639,1.002616,0.002867,-0.130899,1
0.055700,-0.893366,1.003426,0.003026,-0.138692,1
0.055750,-0.879209,1.004244,0.003132,-0.146348,1
0.055800,-0.864184,1.005064,0.003186,-0.153860,1
0.055850,-0.848305,1.005885,0.003189,-0.161219,1
0.055900,-0.831588,1.006702,0.003139,-0.168420,1
0.055950,-0.814049,1.007514,0.003037,-0.175455,1
0.056000,-0.795706,1.008315,0.002884,-0.182316,1
0.056050,-0.776577,1.009104,0.002680,-0.188998,1
0.056100,-0.756680,1.009877,0.002427,-0.195493,1
0.056150,-0.736037,1.010631,0.002125,-0.201795,1
0.056200,-0.714665,1.011363,0.001775,-0.207898,1
0.056250,-0.692588,1.012069,0.001380,-0.213796,1
0.056300,-0.669827,1.012748,0.000940,-0.219483,1
0.056350,-0.646405,1.013397,0.000459,-0.224954,1
0.056400,-0.622343,1.014012,-0.000064,-0.230203,1
0.056450,-0.597668,1.014591,-0.000624,-0.235224,1
0.056500,-0.572401,1.015133,-0.001220,-0.240014,1
0.056550,-0.546570,1.015634,-0.001850,-0.244566,1
0.056600,-0.520199,1.016094,-0.002511,-0.248878,1
0.056650,-0.493314,1.016509,-0.003199,-0.252944,1
0.056700,-0.465942,1.016878,-0.003913,-0.256760,1
0.056750,-0.438111,1.017201,-0.004650,-0.260323,1
0.056800,-0.409846,1.017474,-0.005406,-0.263629,1
0.056850,-0.381178,1.017698,-0.006178,-0.266675,1
0.056900,-0.352133,1.017872,-0.006963,-0.269458,1
0.056950,-0.322740,1.017994,-0.007758,-0.271976,1
0.057000,-0.293029,1.018064,-0.008560,-0.274224,1
0.057050,-0.263029,1.018082,-0.009365,-0.276203,1
0.057100,-0.232770,1.018048,-0.010170,-0.277909,1
0.057150,-0.202281,1.017962,-0.010973,-0.279340,1
0.057200,-0.171593,1.017824,-0.011768,-0.280496,1
0.057250,-0.140736,1.017634,-0.012554,-0.281376,1
0.057300,-0.109740,1.017394,-0.013328,-0.281977,1
0.057350,-0.078636,1.017104,-0.014085,-0.282301,1
0.057400,-0.047456,1.016765,-0.014822,-0.282346,1
0.057450,-0.016229,1.016379,-0.015538,-0.282112,1
0.057500,0.015014,1.015947,-0.016229,-0.281601,1
0.057550,0.046241,1.015471,-0.016891,-0.280811,1
0.057600,0.077422,1.014953,-0.017523,-0.279744,1
0.057650,0.108525,1.014394,-0.018122,-0.278402,1
0.057700,0.139521,1.013797,-0.018684,-0.276784,1
0.057750,0.170379,1.013165,-0.019209,-0.274894,1
0.057800,0.201067,1.012499,-0.019693,-0.272732,1
0.057850,0.231556,1.011802,-0.020135,-0.270301,1
0.057900,0.261816,1.011077,-0.020533,-0.267604,1
0.057950,0.291817,1.010327,-0.020885,-0.264643,1
0.058000,0.321528,1.009555,-0.021190,-0.261420,1
0.058050,0.350922,1.008763,-0.021446,-0.257940,1
0.058100,0.379968,1.007956,-0.021652,-0.254205,1
0.058150,0.408637,1.007135,-0.021808,-0.250219,1
0.058200,0.436903,1.006305,-0.021912,-0.245987,1
0.058250,0.464736,1.005468,-0.021964,-0.241511,1
0.058300,0.492110,1.004628,-0.021964,-0.236798,1
0.058350,0.518996,1.003788,-0.021911,-0.231851,1
0.058400,0.545370,1.002951,-0.021807,-0.226675,1
0.058450,0.571203,1.002121,-0.021650,-0.221275,1
0.058500,0.596472,1.001301,-0.021442,-0.215657,1
0.058550,0.621151,1.000494,-0.021183,-0.209827,1
0.058600,0.645216,0.999704,-0.020874,-0.203789,1
0.058650,0.668643,0.998933,-0.020517,-0.197551,1
0.058700,0.691408,0.998184,-0.020112,-0.191117,1
0.058750,0.713490,0.997461,-0.019662,-0.184495,1
0.058800,0.734866,0.996766,-0.019167,-0.177691,1
0.058850,0.755516,0.996101,-0.018630,-0.170711,1
0.058900,0.775419,0.995471,-0.018053,-0.163563,1
0.058950,0.794555,0.994876,-0.017437,-0.156254,1
0.059000,0.812906,0.994320,-0.016786,-0.148791,1
0.059050,0.830453,0.993804,-0.016102,-0.141181,1
0.059100,0.847179,0.993331,-0.015387,-0.133431,1
0.059150,0.863067,0.992903,-0.014643,-0.125550,1
0.059200,0.878103,0.992520,-0.013875,-0.117545,1
0.059250,0.892270,0.992185,-0.013085,-0.109424,1
0.059300,0.905556,0.991899,-0.012275,-0.101195,1
0.059350,0.917946,0.991663,-0.011450,-0.092866,1
0.059400,0.929430,0.991478,-0.010612,-0.084446,1
0.059450,0.939994,0.991344,-0.009764,-0.075942,1
0.059500,0.949630,0.991263,-0.008909,-0.067363,1
0.059550,0.958327,0.991234,-0.008052,-0.058718,1
0.059600,0.966076,0.991258,-0.007195,-0.050015,1
0.059650,0.972871,0.991334,-0.006342,-0.041263,1
0.059700,0.978705,0.991463,-0.005495,-0.032470,1
0.059750,0.983571,0.991642,-0.004658,-0.023644,1
0.059800,0.987466,0.991873,-0.003835,-0.014796,1
0.059850,0.990384,0.992154,-0.003029,-0.005933,1
0.059900,0.992324,0.992484,-0.002242,0.002936,1
0.059950,0.993284,0.992861,-0.001477,0.011802,1
0.060000,0.993261,0.993284,-0.000738,0.020656,1
0.060050,0.992258,0.993751,-0.000028,0.029490,1
0.060100,0.990274,0.994261,0.000651,0.038295,1
0.060150,0.987311,0.994811,0.001296,0.047063,1
0.060200,0.983373,0.995399,0.001906,0.055783,1
0.060250,0.978463,0.996023,0.002476,0.064449,1
0.060300,0.972587,0.996681,0.003006,0.073051,1
0.060350,0.965750,0.997369,0.003493,0.081581,1
0.060400,0.957958,0.998085,0.003935,0.090031,1
0.060450,0.949220,0.998826,0.004331,0.098391,1
0.060500,0.939545,0.999590,0.004679,0.106655,1
0.060550,0.928941,1.000372,0.004978,0.114813,1
0.060600,0.917419,1.001171,0.005227,0.122859,1
0.060650,0.904992,1.001982,0.005425,0.130783,1
0.060700,0.891670,1.002803,0.005571,0.138577,1
0.060750,0.877467,1.003631,0.005665,0.146236,1
0.060800,0.862398,1.004461,0.005705,0.153750,1
0.060850,0.846477,1.005291,0.005694,0.161112,1
0.060900,0.829719,1.006117,0.005629,0.168315,1
0.060950,0.812142,1.006937,0.005512,0.175352,1
0.061000,0.793763,1.007746,0.005344,0.182216,1
0.061050,0.774600,1.008542,0.005125,0.188901,1
0.061100,0.754673,1.009321,0.004855,0.195399,1
0.061150,0.733999,1.010080,0.004536,0.201704,1
0.061200,0.712601,1.010817,0.004170,0.207810,1
0.061250,0.690499,1.011528,0.003758,0.213712,1
0.061300,0.667715,1.012211,0.003302,0.219402,1
0.061350,0.644272,1.012862,0.002803,0.224876,1
0.061400,0.620193,1.013480,0.002263,0.230128,1
0.061450,0.595501,1.014061,0.001686,0.235153,1
0.061500,0.570222,1.014603,0.001072,0.239946,1
0.061550,0.544379,1.015104,0.000425,0.244502,1
0.061600,0.517999,1.015563,-0.000253,0.248817,1
0.061650,0.491108,1.015977,-0.000958,0.252887,1
0.061700,0.463732,1.016344,-0.001689,0.256707,1
0.061750,0.435898,1.016664,-0.002442,0.260274,1
0.061800,0.407634,1.016934,-0.003214,0.263583,1
0.061850,0.378967,1.017154,-0.004002,0.266633,1
0.061900,0.349927,1.017323,-0.004803,0.269420,1
0.061950,0.320542,1.017440,-0.005614,0.271941,1
0.062000,0.290840,1.017504,-0.006430,0.274194,1
0.062050,0.260851,1.017516,-0.007250,0.276176,1
0.062100,0.230605,1.017475,-0.008069,0.277886,1
0.062150,0.200132,1.017381,-0.008885,0.279321,1
0.062200,0.169462,1.017235,-0.009693,0.280481,1
0.062250,0.138625,1.017037,-0.010491,0.281364,1
0.062300,0.107651,1.016789,-0.011276,0.281970,1
0.062350,0.076571,1.016490,-0.012044,0.282297,1
0.062400,0.045416,1.016142,-0.012792,0.282346,1
0.062450,0.014217,1.015747,-0.013518,0.282116,1
0.062500,-0.016995,1.015305,-0.014217,0.281608,1
0.062550,-0.048191,1.014819,-0.014888,0.280822,1
0.062600,-0.079338,1.014291,-0.015528,0.279760,1
0.062650,-0.110406,1.013722,-0.016133,0.278420,1
0.062700,-0.141365,1.013116,-0.016702,0.276807,1
0.062750,-0.172184,1.012473,-0.017233,0.274920,1
0.062800,-0.202832,1.011797,-0.017722,0.272762,1
0.062850,-0.233279,1.011090,-0.018168,0.270335,1
0.062900,-0.263495,1.010356,-0.018570,0.267641,1
0.062950,-0.293451,1.009596,-0.018925,0.264683,1
0.063000,-0.323116,1.008814,-0.019231,0.261464,1
0.063050,-0.352461,1.008014,-0.019489,0.257987,1
0.063100,-0.381458,1.007197,-0.019696,0.254255,1
0.063150,-0.410077,1.006368,-0.019852,0.250272,1
0.063200,-0.438291,1.005530,-0.019956,0.246043,1
0.063250,-0.466071,1.004685,-0.020008,0.241571,1
0.063300,-0.493390,1.003838,-0.020006,0.236860,1
0.063350,-0.520222,1.002991,-0.019952,0.231916,1
0.063400,-0.546539,1.002148,-0.019845,0.226743,1
0.063450,-0.572316,1.001312,-0.019686,0.221346,1
0.063500,-0.597527,1.000487,-0.019475,0.215731,1
0.063550,-0.622147,0.999675,-0.019213,0.209903,1
0.063600,-0.646152,0.998880,-0.018901,0.203867,1
0.063650,-0.669519,0.998106,-0.018539,0.197631,1
0.063700,-0.692224,0.997354,-0.018131,0.191200,1
0.063750,-0.714245,0.996628,-0.017676,0.184580,1
0.063800,-0.735559,0.995931,-0.017177,0.177778,1
0.063850,-0.756147,0.995266,-0.016635,0.170800,1
0.063900,-0.775987,0.994635,-0.016053,0.163654,1
0.063950,-0.795061,0.994040,-0.015433,0.156347,1
0.064000,-0.813349,0.993485,-0.014777,0.148885,1
0.064050,-0.830832,0.992971,-0.014088,0.141276,1
0.064100,-0.847495,0.992500,-0.013368,0.133528,1
0.064150,-0.863321,0.992074,-0.012620,0.125649,1
0.064200,-0.878293,0.991694,-0.011848,0.117645,1
0.064250,-0.892398,0.991363,-0.011053,0.109525,1
0.064300,-0.905621,0.991082,-0.010240,0.101297,1
0.064350,-0.917948,0.990851,-0.009410,0.092969,1
0.064400,-0.929369,0.990671,-0.008569,0.084549,1
0.064450,-0.939872,0.990544,-0.007718,0.076046,1
0.064500,-0.949446,0.990469,-0.006861,0.067468,1
0.064550,-0.958082,0.990447,-0.006001,0.058824,1
0.064600,-0.965771,0.990478,-0.005142,0.050121,1
0.064650,-0.972506,0.990562,-0.004287,0.041369,1
0.064700,-0.978281,0.990699,-0.003440,0.032576,1
0.064750,-0.983089,0.990888,-0.002603,0.023751,1
0.064800,-0.986926,0.991127,-0.001780,0.014902,1
0.064850,-0.989787,0.991417,-0.000974,0.006039,1
0.064900,-0.991671,0.991756,-0.000188,-0.002830,1
0.064950,-0.992576,0.992143,0.000575,-0.011697,1
0.065000,-0.992499,0.992576,0.001312,-0.020552,1
0.065050,-0.991443,0.993053,0.002019,-0.029386,1
0.065100,-0.989407,0.993573,0.002695,-0.038192,1
0.065150,-0.986394,0.994133,0.003336,-0.046960,1
0.065200,-0.982406,0.994731,0.003941,-0.055682,1
0.065250,-0.977448,0.995366,0.004506,-0.064348,1
0.065300,-0.971525,0.996033,0.005030,-0.072952,1
0.065350,-0.964642,0.996731,0.005511,-0.081483,1
0.065400,-0.956806,0.997457,0.005946,-0.089934,1
0.065450,-0.948025,0.998208,0.006335,-0.098296,1
0.065500,-0.938308,0.998981,0.006675,-0.106561,1
0.065550,-0.927664,0.999773,0.006966,-0.114721,1
0.065600,-0.916104,1.000581,0.007205,-0.122768,1
0.065650,-0.903639,1.001401,0.007394,-0.130693,1
0.065700,-0.890282,1.002230,0.007530,-0.138490,1
0.065750,-0.876045,1.003065,0.007613,-0.146150,1
0.065800,-0.860943,1.003903,0.007643,-0.153666,1
0.065850,-0.844992,1.004740,0.007620,-0.161030,1
0.065900,-0.828205,1.005573,0.007544,-0.168236,1
0.065950,-0.810601,1.006399,0.007415,-0.175275,1
0.066000,-0.792197,1.007214,0.007234,-0.182142,1
0.066050,-0.773010,1.008015,0.007002,-0.188828,1
0.066100,-0.753060,1.008799,0.006720,-0.195329,1
0.066150,-0.732366,1.009563,0.006388,-0.201637,1
0.066200,-0.710949,1.010304,0.006009,-0.207745,1
0.066250,-0.688831,1.011018,0.005584,-0.213649,1
0.066300,-0.666032,1.011703,0.005114,-0.219342,1
0.066350,-0.642576,1.012356,0.004601,-0.224819,1
0.066400,-0.618485,1.012975,0.004048,-0.230074,1
0.066450,-0.593784,1.013557,0.003457,-0.235101,1
0.066500,-0.568496,1.014100,0.002830,-0.239897,1
0.066550,-0.542648,1.014601,0.002169,-0.244456,1
0.066600,-0.516263,1.015059,0.001478,-0.248774,1
0.066650,-0.489370,1.015471,0.000759,-0.252847,1
0.066700,-0.461993,1.015837,0.000016,-0.256669,1
0.066750,-0.434160,1.016154,-0.000750,-0.260239,1
0.066800,-0.405899,1.016422,-0.001535,-0.263552,1
0.066850,-0.377237,1.016638,-0.002335,-0.266605,1
0.066900,-0.348203,1.016803,-0.003148,-0.269395,1
0.066950,-0.318826,1.016916,-0.003970,-0.271919,1
0.067000,-0.289134,1.016976,-0.004798,-0.274175,1
0.067050,-0.259157,1.016983,-0.005629,-0.276160,1
0.067100,-0.228924,1.016936,-0.006458,-0.277872,1
0.067150,-0.198466,1.016837,-0.007284,-0.279311,1
0.067200,-0.167812,1.016685,-0.008102,-0.280474,1
0.067250,-0.136993,1.016480,-0.008909,-0.281360,1
0.067300,-0.106039,1.016225,-0.009703,-0.281969,1
0.067350,-0.074981,1.015919,-0.010479,-0.282299,1
0.067400,-0.043849,1.015564,-0.011235,-0.282351,1
0.067450,-0.012674,1.015162,-0.011968,-0.282124,1
0.067500,0.018513,1.014713,-0.012674,-0.281619,1
0.067550,0.049681,1.014219,-0.013351,-0.280836,1
0.067600,0.080800,1.013683,-0.013996,-0.279776,1
0.067650,0.111839,1.013107,-0.014607,-0.278440,1
0.067700,0.142766,1.012493,-0.015180,-0.276829,1
0.067750,0.173552,1.011842,-0.015714,-0.274945,1
0.067800,0.204167,1.011159,-0.016207,-0.272790,1
0.067850,0.234579,1.010445,-0.016656,-0.270365,1
0.067900,0.264759,1.009703,-0.017060,-0.267674,1
0.067950,0.294677,1.008936,-0.017417,-0.264718,1
0.068000,0.324304,1.008147,-0.017725,-0.261502,1
0.068050,0.353610,1.007340,-0.017984,-0.258027,1
0.068100,0.382566,1.006517,-0.018191,-0.254298,1
0.068150,0.411144,1.005682,-0.018347,-0.250318,1
0.068200,0.439316,1.004837,-0.018451,-0.246091,1
0.068250,0.467053,1.003987,-0.018501,-0.241621,1
0.068300,0.494329,1.003135,-0.018499,-0.236913,1
0.068350,0.521116,1.002283,-0.018443,-0.231970,1
0.068400,0.547388,1.001435,-0.018334,-0.226799,1
0.068450,0.573119,1.000595,-0.018172,-0.221405,1
0.068500,0.598284,0.999766,-0.017959,-0.215791,1
0.068550,0.622857,0.998952,-0.017694,-0.209965,1
0.068600,0.646815,0.998154,-0.017378,-0.203932,1
0.068650,0.670134,0.997377,-0.017014,-0.197697,1
0.068700,0.692790,0.996624,-0.016602,-0.191268,1
0.068750,0.714762,0.995897,-0.016143,-0.184649,1
0.068800,0.736028,0.995199,-0.015641,-0.177849,1
0.068850,0.756566,0.994533,-0.015095,-0.170873,1
0.068900,0.776357,0.993902,-0.014509,-0.163728,1
0.068950,0.795381,0.993309,-0.013885,-0.156422,1
0.069000,0.813620,0.992754,-0.013226,-0.148961,1
0.069050,0.831054,0.992242,-0.012533,-0.141353,1
0.069100,0.847667,0.991773,-0.011809,-0.133606,1
0.069150,0.863443,0.991350,-0.011058,-0.125728,1
0.069200,0.878366,0.990974,-0.010282,-0.117725,1
0.069250,0.892421,0.990646,-0.009485,-0.109605,1
0.069300,0.905595,0.990368,-0.008668,-0.101378,1
0.069350,0.917874,0.990142,-0.007836,-0.093051,1
0.069400,0.929247,0.989967,-0.006992,-0.084632,1
0.069450,0.939701,0.989845,-0.006139,-0.076129,1
0.069500,0.949227,0.989776,-0.005280,-0.067551,1
0.069550,0.957816,0.989760,-0.004419,-0.058907,1
0.069600,0.965459,0.989798,-0.003559,-0.050204,1
0.069650,0.972148,0.989888,-0.002703,-0.041452,1
0.069700,0.977877,0.990032,-0.001855,-0.032659,1
0.069750,0.982640,0.990227,-0.001018,-0.023834,1
0.069800,0.986432,0.990474,-0.000195,-0.014985,1
0.069850,0.989250,0.990772,0.000610,-0.006122,1
0.069900,0.991092,0.991119,0.001395,0.002748,1
0.069950,0.991954,0.991513,0.002156,0.011615,1
0.070000,0.991837,0.991954,0.002890,0.020470,1
0.070050,0.990740,0.992439,0.003595,0.029305,1
0.070100,0.988664,0.992967,0.004268,0.038112,1
0.070150,0.985613,0.993535,0.004906,0.046880,1
0.070200,0.981588,0.994142,0.005507,0.055603,1
0.070250,0.976593,0.994784,0.006068,0.064271,1
0.070300,0.970634,0.995460,0.006587,0.072875,1
0.070350,0.963717,0.996166,0.007062,0.081407,1
0.070400,0.955848,0.996900,0.007492,0.089859,1
0.070450,0.947035,0.997658,0.007874,0.098222,1
0.070500,0.937287,0.998439,0.008208,0.106489,1
0.070550,0.926614,0.999238,0.008492,0.114650,1
0.070600,0.915025,1.000052,0.008724,0.122698,1
0.070650,0.902533,1.000879,0.008905,0.130626,1
0.070700,0.889150,1.001715,0.009032,0.138424,1
0.070750,0.874889,1.002557,0.009107,0.146086,1
0.070800,0.859764,1.003400,0.009128,0.153603,1
0.070850,0.843790,1.004243,0.009096,0.160969,1
0.070900,0.826983,1.005081,0.009011,0.168176,1
0.070950,0.809359,1.005912,0.008873,0.175217,1
0.071000,0.790937,1.006731,0.008682,0.182086,1
0.071050,0.771733,1.007537,0.008440,0.188775,1
0.071100,0.751768,1.008324,0.008148,0.195277,1
0.071150,0.731061,1.009091,0.007806,0.201587,1
0.071200,0.709632,1.009834,0.007416,0.207698,1
0.071250,0.687502,1.010551,0.006980,0.213603,1
0.071300,0.664693,1.011238,0.006500,0.219299,1
0.071350,0.641229,1.011893,0.005977,0.224777,1
0.071400,0.617131,1.012513,0.005413,0.230034,1
0.071450,0.592425,1.013095,0.004811,0.235064,1
0.071500,0.567133,1.013638,0.004174,0.239862,1
0.071550,0.541282,1.014139,0.003503,0.244424,1
0.071600,0.514897,1.014596,0.002802,0.248744,1
0.071650,0.488003,1.015008,0.002073,0.252819,1
0.071700,0.460628,1.015372,0.001319,0.256644,1
0.071750,0.432799,1.015687,0.000543,0.260216,1
0.071800,0.404542,1.015952,-0.000251,0.263531,1
0.071850,0.375886,1.016166,-0.001061,0.266586,1
0.071900,0.346859,1.016328,-0.001883,0.269379,1
0.071950,0.317491,1.016437,-0.002714,0.271905,1
0.072000,0.287808,1.016493,-0.003551,0.274163,1
0.072050,0.257843,1.016496,-0.004389,0.276151,1
0.072100,0.227622,1.016445,-0.005227,0.277866,1
0.072150,0.197178,1.016341,-0.006060,0.279307,1
0.072200,0.166539,1.016184,-0.006886,0.280472,1
0.072250,0.135736,1.015975,-0.007700,0.281361,1
0.072300,0.104799,1.015714,-0.008500,0.281972,1
0.072350,0.073759,1.015403,-0.009282,0.282304,1
0.072400,0.042647,1.015043,-0.010044,0.282358,1
0.072450,0.011493,1.014634,-0.010782,0.282134,1
0.072500,-0.019672,1.014180,-0.011493,0.281631,1
0.072550,-0.050817,1.013681,-0.012174,0.280850,1
0.072600,-0.081912,1.013139,-0.012823,0.279792,1
0.072650,-0.112926,1.012557,-0.013438,0.278458,1
0.072700,-0.143827,1.011936,-0.014014,0.276850,1
0.072750,-0.174586,1.011280,-0.014551,0.274968,1
0.072800,-0.205173,1.010591,-0.015046,0.272815,1
0.072850,-0.235556,1.009871,-0.015497,0.270392,1
0.072900,-0.265706,1.009124,-0.015903,0.267703,1
0.072950,-0.295594,1.008352,-0.016261,0.264750,1
0.073000,-0.325189,1.007558,-0.016570,0.261535,1
0.073050,-0.354463,1.006746,-0.016828,0.258062,1
0.073100,-0.383387,1.005918,-0.017036,0.254335,1
0.073150,-0.411932,1.005078,-0.017192,0.250357,1
0.073200,-0.440069,1.004230,-0.017294,0.246131,1
0.073250,-0.467772,1.003375,-0.017344,0.241663,1
0.073300,-0.495012,1.002519,-0.017340,0.236956,1
0.073350,-0.521764,1.001664,-0.017283,0.232016,1
0.073400,-0.547999,1.000813,-0.017172,0.226846,1
0.073450,-0.573694,0.999971,-0.017009,0.221453,1
0.073500,-0.598821,0.999139,-0.016793,0.215841,1
0.073550,-0.623357,0.998322,-0.016526,0.210016,1
0.073600,-0.647277,0.997523,-0.016208,0.203984,1
0.073650,-0.670558,0.996745,-0.015841,0.197751,1
0.073700,-0.693176,0.995990,-0.015426,0.191323,1
