time_s,reference_a,current_a,u_i,u1,duty,feedforward
0.116200,1.000000,0.999878,0.499959,-5.476377,-0.207351,1
0.116400,1.000000,0.999880,0.499960,-6.164106,-0.236006,1
0.116600,1.000000,0.999882,0.499960,-6.754623,-0.260611,1
0.116800,1.000000,0.999884,0.499961,-7.238616,-0.280777,1
0.117000,1.000000,0.999886,0.499962,-7.608452,-0.296187,1
0.117200,1.000000,0.999888,0.499962,-7.858298,-0.306597,1
0.117400,1.000000,0.999890,0.499963,-7.984214,-0.311844,1
0.117600,1.000000,0.999892,0.499964,-7.984214,-0.311844,1
0.117800,1.000000,0.999894,0.499964,-7.858298,-0.306597,1
0.118000,1.000000,0.999895,0.499965,-7.608452,-0.296187,1
0.118200,1.000000,0.999897,0.499965,-7.238616,-0.280777,1
0.118400,1.000000,0.999899,0.499966,-6.754623,-0.260611,1
0.118600,1.000000,0.999901,0.499967,-6.164106,-0.236006,1
0.118800,1.000000,0.999902,0.499967,-5.476377,-0.207350,1
0.119000,1.000000,0.999904,0.499968,-4.702282,-0.175096,1
0.119200,1.000000,0.999906,0.499968,-3.854029,-0.139753,1
0.119400,1.000000,0.999907,0.499969,-2.944996,-0.101876,1
0.119600,1.000000,0.999909,0.499969,-1.989519,-0.062065,1
0.119800,1.000000,0.999910,0.499970,-1.002666,-0.020946,1
0.120000,1.000000,0.999912,0.499970,0.000000,0.020832,1
0.120200,1.000000,0.999913,0.499971,1.002666,0.062610,1
0.120400,1.000000,0.999915,0.499971,1.989519,0.103729,1
0.120600,1.000000,0.999916,0.499972,2.944996,0.143540,1
0.120800,1.000000,0.999918,0.499972,3.854029,0.181417,1
0.121000,1.000000,0.999919,0.499973,4.702282,0.216761,1
0.121200,1.000000,0.999920,0.499973,5.476377,0.249015,1
0.121400,1.000000,0.999922,0.499974,6.164106,0.277670,1
0.121600,1.000000,0.999923,0.499974,6.754623,0.302275,1
0.121800,1.000000,0.999924,0.499975,7.238616,0.322441,1
0.122000,1.000000,0.999926,0.499975,7.608452,0.337851,1
0.122200,1.000000,0.999927,0.499975,7.858298,0.348261,1
0.122400,1.000000,0.999928,0.499976,7.984214,0.353508,1
0.122600,1.000000,0.999929,0.499976,7.984214,0.353508,1
0.122800,1.000000,0.999931,0.499977,7.858298,0.348261,1
0.123000,1.000000,0.999932,0.499977,7.608452,0.337851,1
0.123200,1.000000,0.999933,0.499977,7.238616,0.322441,1
0.123400,1.000000,0.999934,0.499978,6.754623,0.302275,1
0.123600,1.000000,0.999935,0.499978,6.164106,0.277670,1
0.123800,1.000000,0.999936,0.499978,5.476377,0.249015,1
0.124000,1.000000,0.999937,0.499979,4.702282,0.216761,1
0.124200,1.000000,0.999938,0.499979,3.854029,0.181417,1
0.124400,1.000000,0.999939,0.499980,2.944996,0.143541,1
0.124600,1.000000,0.999940,0.499980,1.989519,0.103729,1
0.124800,1.000000,0.999941,0.499980,1.002666,0.062610,1
0.125000,1.000000,0.999942,0.499981,-0.000000,0.020833,1
0.125200,1.000000,0.999943,0.499981,-1.002666,-0.020945,1
0.125400,1.000000,0.999944,0.499981,-1.989519,-0.062064,1
0.125600,1.000000,0.999945,0.499982,-2.944996,-0.101876,1
0.125800,1.000000,0.999946,0.499982,-3.854029,-0.139752,1
0.126000,1.000000,0.999947,0.499982,-4.702282,-0.175096,1
0.126200,1.000000,0.999948,0.499982,-5.476377,-0.207350,1
0.126400,1.000000,0.999949,0.499983,-6.164106,-0.236005,1
0.126600,1.000000,0.999950,0.499983,-6.754623,-0.260610,1
0.126800,1.000000,0.999951,0.499983,-7.238616,-0.280776,1
0.127000,1.000000,0.999951,0.499984,-7.608452,-0.296186,1
0.127200,1.000000,0.999952,0.499984,-7.858298,-0.306596,1
0.127400,1.000000,0.999953,0.499984,-7.984214,-0.311843,1
0.127600,1.000000,0.999954,0.499984,-7.984214,-0.311843,1
0.127800,1.000000,0.999955,0.499985,-7.858298,-0.306596,1
0.128000,1.000000,0.999955,0.499985,-7.608452,-0.296186,1
0.128200,1.000000,0.999956,0.499985,-7.238616,-0.280776,1
0.128400,1.000000,0.999957,0.499985,-6.754623,-0.260610,1
0.128600,1.000000,0.999958,0.499986,-6.164106,-0.236005,1
0.128800,1.000000,0.999958,0.499986,-5.476377,-0.207350,1
0.129000,1.000000,0.999959,0.499986,-4.702282,-0.175096,1
0.129200,1.000000,0.999960,0.499986,-3.854029,-0.139752,1
0.129400,1.000000,0.999960,0.499987,-2.944996,-0.101875,1
0.129600,1.000000,0.999961,0.499987,-1.989519,-0.062064,1
0.129800,1.000000,0.999962,0.499987,-1.002666,-0.020945,1
0.130000,1.000000,0.999962,0.499987,0.000000,0.020833,1
0.130200,1.000000,0.999963,0.499988,1.002666,0.062611,1
0.130400,1.000000,0.999964,0.499988,1.989519,0.103729,1
0.130600,1.000000,0.999964,0.499988,2.944996,0.143541,1
0.130800,1.000000,0.999965,0.499988,3.854029,0.181417,1
0.131000,1.000000,0.999965,0.499988,4.702282,0.216761,1
0.131200,1.000000,0.999966,0.499989,5.476377,0.249015,1
0.131400,1.000000,0.999967,0.499989,6.164106,0.277671,1
0.131600,1.000000,0.999967,0.499989,6.754623,0.302276,1
0.131800,1.000000,0.999968,0.499989,7.238616,0.322442,1
0.132000,1.000000,0.999968,0.499989,7.608452,0.337852,1
0.132200,1.000000,0.999969,0.499989,7.858298,0.348262,1
0.132400,1.000000,0.999969,0.499990,7.984214,0.353508,1
0.132600,1.000000,0.999970,0.499990,7.984214,0.353508,1
0.132800,1.000000,0.999970,0.499990,7.858298,0.348262,1
0.133000,1.000000,0.999971,0.499990,7.608452,0.337852,1
0.133200,1.000000,0.999971,0.499990,7.238616,0.322442,1
0.133400,1.000000,0.999972,0.499990,6.754623,0.302276,1
0.133600,1.000000,0.999972,0.499991,6.164106,0.277671,1
0.133800,1.000000,0.999973,0.499991,5.476377,0.249015,1
0.134000,1.000000,0.999973,0.499991,4.702282,0.216761,1
0.134200,1.000000,0.999974,0.499991,3.854029,0.181418,1
0.134400,1.000000,0.999974,0.499991,2.944996,0.143541,1
0.134600,1.000000,0.999975,0.499991,1.989519,0.103730,1
0.134800,1.000000,0.999975,0.499992,1.002666,0.062611,1
0.135000,1.000000,0.999975,0.499992,-0.000000,0.020833,1
0.135200,1.000000,0.999976,0.499992,-1.002666,-0.020945,1
0.135400,1.000000,0.999976,0.499992,-1.989519,-0.062064,1
0.135600,1.000000,0.999977,0.499992,-2.944996,-0.101875,1
0.135800,1.000000,0.999977,0.499992,-3.854029,-0.139752,1
0.136000,1.000000,0.999977,0.499992,-4.702282,-0.175095,1
0.136200,1.000000,0.999978,0.499993,-5.476377,-0.207349,1
0.136400,1.000000,0.999978,0.499993,-6.164106,-0.236005,1
0.136600,1.000000,0.999979,0.499993,-6.754623,-0.260610,1
0.136800,1.000000,0.999979,0.499993,-7.238616,-0.280776,1
0.137000,1.000000,0.999979,0.499993,-7.608452,-0.296186,1
0.137200,1.000000,0.999980,0.499993,-7.858298,-0.306596,1
0.137400,1.000000,0.999980,0.499993,-7.984214,-0.311843,1
0.137600,1.000000,0.999980,0.499993,-7.984214,-0.311843,1
0.137800,1.000000,0.999981,0.499993,-7.858298,-0.306596,1
0.138000,1.000000,0.999981,0.499994,-7.608452,-0.296186,1
0.138200,1.000000,0.999981,0.499994,-7.238616,-0.280776,1
0.138400,1.000000,0.999982,0.499994,-6.754623,-0.260610,1
0.138600,1.000000,0.999982,0.499994,-6.164106,-0.236005,1
0.138800,1.000000,0.999982,0.499994,-5.476377,-0.207349,1
0.139000,1.000000,0.999982,0.499994,-4.702282,-0.175095,1
0.139200,1.000000,0.999983,0.499994,-3.854029,-0.139751,1
0.139400,1.000000,0.999983,0.499994,-2.944996,-0.101875,1
0.139600,1.000000,0.999983,0.499994,-1.989519,-0.062064,1
0.139800,1.000000,0.999984,0.499994,-1.002666,-0.020945,1
0.140000,1.000000,0.999984,0.499995,0.000000,0.020833,1
0.140200,1.000000,0.999984,0.499995,1.002666,0.062611,1
0.140400,1.000000,0.999984,0.499995,1.989519,0.103730,1
0.140600,1.000000,0.999985,0.499995,2.944996,0.143541,1
0.140800,1.000000,0.999985,0.499995,3.854029,0.181418,1
0.141000,1.000000,0.999985,0.499995,4.702282,0.216762,1
0.141200,1.000000,0.999985,0.499995,5.476377,0.249015,1
0.141400,1.000000,0.999986,0.499995,6.164106,0.277671,1
0.141600,1.000000,0.999986,0.499995,6.754623,0.302276,1
0.141800,1.000000,0.999986,0.499995,7.238616,0.322442,1
0.142000,1.000000,0.999986,0.499995,7.608452,0.337852,1
0.142200,1.000000,0.999987,0.499996,7.858298,0.348262,1
0.142400,1.000000,0.999987,0.499996,7.984214,0.353509,1
0.142600,1.000000,0.999987,0.499996,7.984214,0.353509,1
0.142800,1.000000,0.999987,0.499996,7.858298,0.348262,1
0.143000,1.000000,0.999988,0.499996,7.608452,0.337852,1
0.143200,1.000000,0.999988,0.499996,7.238616,0.322442,1
0.143400,1.000000,0.999988,0.499996,6.754623,0.302276,1
0.143600,1.000000,0.999988,0.499996,6.164106,0.277671,1
0.143800,1.000000,0.999988,0.499996,5.476377,0.249016,1
0.144000,1.000000,0.999989,0.499996,4.702282,0.216762,1
0.144200,1.000000,0.999989,0.499996,3.854029,0.181418,1
0.144400,1.000000,0.999989,0.499996,2.944996,0.143541,1
0.144600,1.000000,0.999989,0.499996,1.989519,0.103730,1
0.144800,1.000000,0.999989,0.499996,1.002666,0.062611,1
0.145000,1.000000,0.999989,0.499996,-0.000000,0.020833,1
0.145200,1.000000,0.999990,0.499997,-1.002666,-0.020945,1
0.145400,1.000000,0.999990,0.499997,-1.989519,-0.062063,1
0.145600,1.000000,0.999990,0.499997,-2.944996,-0.101875,1
0.145800,1.000000,0.999990,0.499997,-3.854029,-0.139751,1
0.146000,1.000000,0.999990,0.499997,-4.702282,-0.175095,1
0.146200,1.000000,0.999991,0.499997,-5.476377,-0.207349,1
0.146400,1.000000,0.999991,0.499997,-6.164106,-0.236005,1
0.146600,1.000000,0.999991,0.499997,-6.754623,-0.260609,1
0.146800,1.000000,0.999991,0.499997,-7.238616,-0.280776,1
0.147000,1.000000,0.999991,0.499997,-7.608452,-0.296186,1
0.147200,1.000000,0.999991,0.499997,-7.858298,-0.306596,1
0.147400,1.000000,0.999991,0.499997,-7.984214,-0.311842,1
0.147600,1.000000,0.999992,0.499997,-7.984214,-0.311842,1
0.147800,1.000000,0.999992,0.499997,-7.858298,-0.306596,1
0.148000,1.000000,0.999992,0.499997,-7.608452,-0.296186,1
0.148200,1.000000,0.999992,0.499997,-7.238616,-0.280776,1
0.148400,1.000000,0.999992,0.499997,-6.754623,-0.260609,1
0.148600,1.000000,0.999992,0.499997,-6.164106,-0.236005,1
0.148800,1.000000,0.999992,0.499997,-5.476377,-0.207349,1
0.149000,1.000000,0.999993,0.499997,-4.702282,-0.175095,1
0.149200,1.000000,0.999993,0.499998,-3.854029,-0.139751,1
0.149400,1.000000,0.999993,0.499998,-2.944996,-0.101875,1
0.149600,1.000000,0.999993,0.499998,-1.989519,-0.062063,1
0.149800,1.000000,0.999993,0.499998,-1.002666,-0.020945,1
0.150000,1.000000,0.999993,0.499998,0.000000,0.020833,1
0.150200,1.000000,0.999993,0.499998,1.002666,0.062611,1
0.150400,1.000000,0.999993,0.499998,1.989519,0.103730,1
0.150600,1.000000,0.999993,0.499998,2.944996,0.143541,1
0.150800,1.000000,0.999994,0.499998,3.854029,0.181418,1
0.151000,1.000000,0.999994,0.499998,4.702282,0.216762,1
0.151200,1.000000,0.999994,0.499998,5.476377,0.249016,1
0.151400,1.000000,0.999994,0.499998,6.164106,0.277671,1
0.151600,1.000000,0.999994,0.499998,6.754623,0.302276,1
0.151800,1.000000,0.999994,0.499998,7.238616,0.322442,1
0.152000,1.000000,0.999994,0.499998,7.608452,0.337852,1
0.152200,1.000000,0.999994,0.499998,7.858298,0.348262,1
0.152400,1.000000,0.999994,0.499998,7.984214,0.353509,1
0.152600,1.000000,0.999994,0.499998,7.984214,0.353509,1
0.152800,1.000000,0.999995,0.499998,7.858298,0.348262,1
0.153000,1.000000,0.999995,0.499998,7.608452,0.337852,1
0.153200,1.000000,0.999995,0.499998,7.238616,0.322442,1
0.153400,1.000000,0.999995,0.499998,6.754623,0.302276,1
0.153600,1.000000,0.999995,0.499998,6.164106,0.277671,1
0.153800,1.000000,0.999995,0.499998,5.476377,0.249016,1
0.154000,1.000000,0.999995,0.499998,4.702282,0.216762,1
0.154200,1.000000,0.999995,0.499998,3.854029,0.181418,1
0.154400,1.000000,0.999995,0.499998,2.944996,0.143541,1
0.154600,1.000000,0.999995,0.499998,1.989519,0.103730,1
0.154800,1.000000,0.999995,0.499998,1.002666,0.062611,1
0.155000,1.000000,0.999996,0.499998,-0.000000,0.020833,1
0.155200,1.000000,0.999996,0.499999,-1.002666,-0.020944,1
0.155400,1.000000,0.999996,0.499999,-1.989519,-0.062063,1
0.155600,1.000000,0.999996,0.499999,-2.944996,-0.101875,1
0.155800,1.000000,0.999996,0.499999,-3.854029,-0.139751,1
0.156000,1.000000,0.999996,0.499999,-4.702282,-0.175095,1
0.156200,1.000000,0.999996,0.499999,-5.476377,-0.207349,1
0.156400,1.000000,0.999996,0.499999,-6.164106,-0.236004,1
0.156600,1.000000,0.999996,0.499999,-6.754623,-0.260609,1
0.156800,1.000000,0.999996,0.499999,-7.238616,-0.280776,1
0.157000,1.000000,0.999996,0.499999,-7.608452,-0.296186,1
0.157200,1.000000,0.999996,0.499999,-7.858298,-0.306596,1
0.157400,1.000000,0.999996,0.499999,-7.984214,-0.311842,1
0.157600,1.000000,0.999996,0.499999,-7.984214,-0.311842,1
0.157800,1.000000,0.999996,0.499999,-7.858298,-0.306596,1
0.158000,1.000000,0.999997,0.499999,-7.608452,-0.296186,1
0.158200,1.000000,0.999997,0.499999,-7.238616,-0.280776,1
0.158400,1.000000,0.999997,0.499999,-6.754623,-0.260609,1
0.158600,1.000000,0.999997,0.499999,-6.164106,-0.236004,1
0.158800,1.000000,0.999997,0.499999,-5.476377,-0.207349,1
0.159000,1.000000,0.999997,0.499999,-4.702282,-0.175095,1
0.159200,1.000000,0.999997,0.499999,-3.854029,-0.139751,1
0.159400,1.000000,0.999997,0.499999,-2.944996,-0.101875,1
0.159600,1.000000,0.999997,0.499999,-1.989519,-0.062063,1
0.159800,1.000000,0.999997,0.499999,-1.002666,-0.020944,1
0.160000,1.000000,0.999997,0.499999,-0.000000,0.020833,1
0.160200,1.000000,0.999997,0.499999,1.002666,0.062611,1
0.160400,1.000000,0.999997,0.499999,1.989519,0.103730,1
0.160600,1.000000,0.999997,0.499999,2.944996,0.143541,1
0.160800,1.000000,0.999997,0.499999,3.854029,0.181418,1
0.161000,1.000000,0.999997,0.499999,4.702282,0.216762,1
0.161200,1.000000,0.999997,0.499999,5.476377,0.249016,1
0.161400,1.000000,0.999997,0.499999,6.164106,0.277671,1
0.161600,1.000000,0.999997,0.499999,6.754623,0.302276,1
0.161800,1.000000,0.999997,0.499999,7.238616,0.322442,1
0.162000,1.000000,0.999998,0.499999,7.608452,0.337852,1
0.162200,1.000000,0.999998,0.499999,7.858298,0.348262,1
0.162400,1.000000,0.999998,0.499999,7.984214,0.353509,1
0.162600,1.000000,0.999998,0.499999,7.984214,0.353509,1
0.162800,1.000000,0.999998,0.499999,7.858298,0.348262,1
0.163000,1.000000,0.999998,0.499999,7.608452,0.337852,1
0.163200,1.000000,0.999998,0.499999,7.238616,0.322442,1
0.163400,1.000000,0.999998,0.499999,6.754623,0.302276,1
0.163600,1.000000,0.999998,0.499999,6.164106,0.277671,1
0.163800,1.000000,0.999998,0.499999,5.476377,0.249016,1
0.164000,1.000000,0.999998,0.499999,4.702282,0.216762,1
0.164200,1.000000,0.999998,0.499999,3.854029,0.181418,1
0.164400,1.000000,0.999998,0.499999,2.944996,0.143541,1
0.164600,1.000000,0.999998,0.499999,1.989519,0.103730,1
0.164800,1.000000,0.999998,0.499999,1.002666,0.062611,1
0.165000,1.000000,0.999998,0.499999,0.000000,0.020833,1
0.165200,1.000000,0.999998,0.499999,-1.002666,-0.020944,1
0.165400,1.000000,0.999998,0.499999,-1.989519,-0.062063,1
0.165600,1.000000,0.999998,0.499999,-2.944996,-0.101875,1
0.165800,1.000000,0.999998,0.499999,-3.854029,-0.139751,1
0.166000,1.000000,0.999998,0.499999,-4.702282,-0.175095,1
0.166200,1.000000,0.999998,0.499999,-5.476377,-0.207349,1
0.166400,1.000000,0.999998,0.499999,-6.164106,-0.236004,1
0.166600,1.000000,0.999998,0.499999,-6.754623,-0.260609,1
0.166800,1.000000,0.999998,0.499999,-7.238616,-0.280776,1
0.167000,1.000000,0.999998,0.499999,-7.608452,-0.296186,1
0.167200,1.000000,0.999998,0.499999,-7.858298,-0.306596,1
0.167400,1.000000,0.999998,0.499999,-7.984214,-0.311842,1
0.167600,1.000000,0.999998,0.499999,-7.984214,-0.311842,1
0.167800,1.000000,0.999998,0.499999,-7.858298,-0.306596,1
0.168000,1.000000,0.999999,0.499999,-7.608452,-0.296186,1
0.168200,1.000000,0.999999,0.500000,-7.238616,-0.280776,1
0.168400,1.000000,0.999999,0.500000,-6.754623,-0.260609,1
0.168600,1.000000,0.999999,0.500000,-6.164106,-0.236004,1
0.168800,1.000000,0.999999,0.500000,-5.476377,-0.207349,1
0.169000,1.000000,0.999999,0.500000,-4.702282,-0.175095,1
0.169200,1.000000,0.999999,0.500000,-3.854029,-0.139751,1
0.169400,1.000000,0.999999,0.500000,-2.944996,-0.101875,1
0.169600,1.000000,0.999999,0.500000,-1.989519,-0.062063,1
0.169800,1.000000,0.999999,0.500000,-1.002666,-0.020944,1
0.170000,1.000000,0.999999,0.500000,0.000000,0.020833,1
0.170200,1.000000,0.999999,0.500000,1.002666,0.062611,1
0.170400,1.000000,0.999999,0.500000,1.989519,0.103730,1
0.170600,1.000000,0.999999,0.500000,2.944996,0.143542,1
0.170800,1.000000,0.999999,0.500000,3.854029,0.181418,1
0.171000,1.000000,0.999999,0.500000,4.702282,0.216762,1
0.171200,1.000000,0.999999,0.500000,5.476377,0.249016,1
0.171400,1.000000,0.999999,0.500000,6.164106,0.277671,1
0.171600,1.000000,0.999999,0.500000,6.754623,0.302276,1
0.171800,1.000000,0.999999,0.500000,7.238616,0.322442,1
0.172000,1.000000,0.999999,0.500000,7.608452,0.337852,1
0.172200,1.000000,0.999999,0.500000,7.858298,0.348262,1
0.172400,1.000000,0.999999,0.500000,7.984214,0.353509,1
0.172600,1.000000,0.999999,0.500000,7.984214,0.353509,1
0.172800,1.000000,0.999999,0.500000,7.858298,0.348262,1
0.173000,1.000000,0.999999,0.500000,7.608452,0.337852,1
0.173200,1.000000,0.999999,0.500000,7.238616,0.322442,1
0.173400,1.000000,0.999999,0.500000,6.754623,0.302276,1
0.173600,1.000000,0.999999,0.500000,6.164106,0.277671,1
0.173800,1.000000,0.999999,0.500000,5.476377,0.249016,1
0.174000,1.000000,0.999999,0.500000,4.702282,0.216762,1
0.174200,1.000000,0.999999,0.500000,3.854029,0.181418,1
0.174400,1.000000,0.999999,0.500000,2.944996,0.143542,1
0.174600,1.000000,0.999999,0.500000,1.989519,0.103730,1
0.174800,1.000000,0.999999,0.500000,1.002666,0.062611,1
0.175000,1.000000,0.999999,0.500000,-0.000000,0.020833,1
0.175200,1.000000,0.999999,0.500000,-1.002666,-0.020944,1
0.175400,1.000000,0.999999,0.500000,-1.989519,-0.062063,1
0.175600,1.000000,0.999999,0.500000,-2.944996,-0.101875,1
0.175800,1.000000,0.999999,0.500000,-3.854029,-0.139751,1
0.176000,1.000000,0.999999,0.500000,-4.702282,-0.175095,1
0.176200,1.000000,0.999999,0.500000,-5.476377,-0.207349,1
0.176400,1.000000,0.999999,0.500000,-6.164106,-0.236004,1
0.176600,1.000000,0.999999,0.500000,-6.754623,-0.260609,1
0.176800,1.000000,0.999999,0.500000,-7.238616,-0.280776,1
0.177000,1.000000,0.999999,0.500000,-7.608452,-0.296186,1
0.177200,1.000000,0.999999,0.500000,-7.858298,-0.306596,1
0.177400,1.000000,0.999999,0.500000,-7.984214,-0.311842,1
0.177600,1.000000,0.999999,0.500000,-7.984214,-0.311842,1
0.177800,1.000000,0.999999,0.500000,-7.858298,-0.306596,1
0.178000,1.000000,0.999999,0.500000,-7.608452,-0.296186,1
0.178200,1.000000,0.999999,0.500000,-7.238616,-0.280776,1
0.178400,1.000000,0.999999,0.500000,-6.754623,-0.260609,1
0.178600,1.000000,0.999999,0.500000,-6.164106,-0.236004,1
0.178800,1.000000,0.999999,0.500000,-5.476377,-0.207349,1
0.179000,1.000000,0.999999,0.500000,-4.702282,-0.175095,1
0.179200,1.000000,0.999999,0.500000,-3.854029,-0.139751,1
0.179400,1.000000,0.999999,0.500000,-2.944996,-0.101875,1
0.179600,1.000000,0.999999,0.500000,-1.989519,-0.062063,1
0.179800,1.000000,0.999999,0.500000,-1.002666,-0.020944,1
0.180000,1.000000,0.999999,0.500000,0.000000,0.020833,1
0.180200,1.000000,0.999999,0.500000,1.002666,0.062611,1
0.180400,1.000000,0.999999,0.500000,1.989519,0.103730,1
0.180600,1.000000,0.999999,0.500000,2.944996,0.143542,1
0.180800,1.000000,0.999999,0.500000,3.854029,0.181418,1
0.181000,1.000000,1.000000,0.500000,4.702282,0.216762,1
0.181200,1.000000,1.000000,0.500000,5.476377,0.249016,1
0.181400,1.000000,1.000000,0.500000,6.164106,0.277671,1
0.181600,1.000000,1.000000,0.500000,6.754623,0.302276,1
0.181800,1.000000,1.000000,0.500000,7.238616,0.322442,1
0.182000,1.000000,1.000000,0.500000,7.608452,0.337852,1
0.182200,1.000000,1.000000,0.500000,7.858298,0.348262,1
0.182400,1.000000,1.000000,0.500000,7.984214,0.353509,1
0.182600,1.000000,1.000000,0.500000,7.984214,0.353509,1
0.182800,1.000000,1.000000,0.500000,7.858298,0.348262,1
0.183000,1.000000,1.000000,0.500000,7.608452,0.337852,1
0.183200,1.000000,1.000000,0.500000,7.238616,0.322442,1
0.183400,1.000000,1.000000,0.500000,6.754623,0.302276,1
0.183600,1.000000,1.000000,0.500000,6.164106,0.277671,1
0.183800,1.000000,1.000000,0.500000,5.476377,0.249016,1
0.184000,1.000000,1.000000,0.500000,4.702282,0.216762,1
0.184200,1.000000,1.000000,0.500000,3.854029,0.181418,1
0.184400,1.000000,1.000000,0.500000,2.944996,0.143542,1
0.184600,1.000000,1.000000,0.500000,1.989519,0.103730,1
0.184800,1.000000,1.000000,0.500000,1.002666,0.062611,1
0.185000,1.000000,1.000000,0.500000,0.000000,0.020833,1
0.185200,1.000000,1.000000,0.500000,-1.002666,-0.020944,1
0.185400,1.000000,1.000000,0.500000,-1.989519,-0.062063,1
0.185600,1.000000,1.000000,0.500000,-2.944996,-0.101875,1
0.185800,1.000000,1.000000,0.500000,-3.854029,-0.139751,1
0.186000,1.000000,1.000000,0.500000,-4.702282,-0.175095,1
0.186200,1.000000,1.000000,0.500000,-5.476377,-0.207349,1
0.186400,1.000000,1.000000,0.500000,-6.164106,-0.236004,1
0.186600,1.000000,1.000000,0.500000,-6.754623,-0.260609,1
0.186800,1.000000,1.000000,0.500000,-7.238616,-0.280776,1
0.187000,1.000000,1.000000,0.500000,-7.608452,-0.296186,1
0.187200,1.000000,1.000000,0.500000,-7.858298,-0.306596,1
0.187400,1.000000,1.000000,0.500000,-7.984214,-0.311842,1
0.187600,1.000000,1.000000,0.500000,-7.984214,-0.311842,1
0.187800,1.000000,1.000000,0.500000,-7.858298,-0.306596,1
0.188000,1.000000,1.000000,0.500000,-7.608452,-0.296186,1
0.188200,1.000000,1.000000,0.500000,-7.238616,-0.280776,1
0.188400,1.000000,1.000000,0.500000,-6.754623,-0.260609,1
0.188600,1.000000,1.000000,0.500000,-6.164106,-0.236004,1
0.188800,1.000000,1.000000,0.500000,-5.476377,-0.207349,1
0.189000,1.000000,1.000000,0.500000,-4.702282,-0.175095,1
0.189200,1.000000,1.000000,0.500000,-3.854029,-0.139751,1
0.189400,1.000000,1.000000,0.500000,-2.944996,-0.101875,1
0.189600,1.000000,1.000000,0.500000,-1.989519,-0.062063,1
0.189800,1.000000,1.000000,0.500000,-1.002666,-0.020944,1
0.190000,1.000000,1.000000,0.500000,0.000000,0.020833,1
0.190200,1.000000,1.000000,0.500000,1.002666,0.062611,1
0.190400,1.000000,1.000000,0.500000,1.989519,0.103730,1
0.190600,1.000000,1.000000,0.500000,2.944996,0.143542,1
0.190800,1.000000,1.000000,0.500000,3.854029,0.181418,1
0.191000,1.000000,1.000000,0.500000,4.702282,0.216762,1
0.191200,1.000000,1.000000,0.500000,5.476377,0.249016,1
0.191400,1.000000,1.000000,0.500000,6.164106,0.277671,1
0.191600,1.000000,1.000000,0.500000,6.754623,0.302276,1
0.191800,1.000000,1.000000,0.500000,7.238616,0.322442,1
0.192000,1.000000,1.000000,0.500000,7.608452,0.337852,1
0.192200,1.000000,1.000000,0.500000,7.858298,0.348262,1
0.192400,1.000000,1.000000,0.500000,7.984214,0.353509,1
0.192600,1.000000,1.000000,0.500000,7.984214,0.353509,1
0.192800,1.000000,1.000000,0.500000,7.858298,0.348262,1
0.193000,1.000000,1.000000,0.500000,7.608452,0.337852,1
0.193200,1.000000,1.000000,0.500000,7.238616,0.322442,1
0.193400,1.000000,1.000000,0.500000,6.754623,0.302276,1
0.193600,1.000000,1.000000,0.500000,6.164106,0.277671,1
0.193800,1.000000,1.000000,0.500000,5.476377,0.249016,1
0.194000,1.000000,1.000000,0.500000,4.702282,0.216762,1
0.194200,1.000000,1.000000,0.500000,3.854029,0.181418,1
0.194400,1.000000,1.000000,0.500000,2.944996,0.143542,1
0.194600,1.000000,1.000000,0.500000,1.989519,0.103730,1
0.194800,1.000000,1.000000,0.500000,1.002666,0.062611,1
0.195000,1.000000,1.000000,0.500000,-0.000000,0.020833,1
0.195200,1.000000,1.000000,0.500000,-1.002666,-0.020944,1
0.195400,1.000000,1.000000,0.500000,-1.989519,-0.062063,1
0.195600,1.000000,1.000000,0.500000,-2.944996,-0.101875,1
0.195800,1.000000,1.000000,0.500000,-3.854029,-0.139751,1
0.196000,1.000000,1.000000,0.500000,-4.702282,-0.175095,1
0.196200,1.000000,1.000000,0.500000,-5.476377,-0.207349,1
0.196400,1.000000,1.000000,0.500000,-6.164106,-0.236004,1
0.196600,1.000000,1.000000,0.500000,-6.754623,-0.260609,1
0.196800,1.000000,1.000000,0.500000,-7.238616,-0.280776,1
0.197000,1.000000,1.000000,0.500000,-7.608452,-0.296186,1
0.197200,1.000000,1.000000,0.500000,-7.858298,-0.306596,1
0.197400,1.000000,1.000000,0.500000,-7.984214,-0.311842,1
0.197600,1.000000,1.000000,0.500000,-7.984214,-0.311842,1
0.197800,1.000000,1.000000,0.500000,-7.858298,-0.306596,1
0.198000,1.000000,1.000000,0.500000,-7.608452,-0.296186,1
0.198200,1.000000,1.000000,0.500000,-7.238616,-0.280776,1
0.198400,1.000000,1.000000,0.500000,-6.754623,-0.260609,1
0.198600,1.000000,1.000000,0.500000,-6.164106,-0.236004,1
0.198800,1.000000,1.000000,0.500000,-5.476377,-0.207349,1
0.199000,1.000000,1.000000,0.500000,-4.702282,-0.175095,1
0.199200,1.000000,1.000000,0.500000,-3.854029,-0.139751,1
0.199400,1.000000,1.000000,0.500000,-2.944996,-0.101875,1
0.199600,1.000000,1.000000,0.500000,-1.989519,-0.062063,1
0.199800,1.000000,1.000000,0.500000,-1.002666,-0.020944,1
0.200000,1.000000,1.000000,0.500000,0.000000,0.020833,1
0.200200,1.000000,1.000000,0.500000,1.002666,0.062611,1
0.200400,1.000000,1.000000,0.500000,1.989519,0.103730,1
0.200600,1.000000,1.000000,0.500000,2.944996,0.143542,1
