time_s,reference_a,current_a,u_i,u1,duty,feedforward
0.081800,1.000000,-1.381130,4.078747,7.238616,0.169948,0
0.082000,1.000000,-1.603534,4.693846,7.608452,0.195577,0
0.082200,1.000000,-1.784908,5.242795,7.858298,0.218450,0
0.082400,1.000000,-1.922390,5.716939,7.984214,0.238206,0
0.082600,1.000000,-2.013812,6.108799,7.984214,0.254533,0
0.082800,1.000000,-2.057732,6.412195,7.858298,0.267175,0
0.083000,1.000000,-2.053456,6.622344,7.608452,0.275931,0
0.083200,1.000000,-2.001052,6.735931,7.238616,0.280664,0
0.083400,1.000000,-1.901345,6.751164,6.754623,0.281299,0
0.083600,1.000000,-1.755908,6.667805,6.164106,0.277825,0
0.083800,1.000000,-1.567034,6.487167,5.476377,0.270299,0
0.084000,1.000000,-1.337700,6.212099,4.702282,0.258837,0
0.084200,1.000000,-1.071524,5.846940,3.854029,0.243623,0
0.084400,1.000000,-0.772703,5.397449,2.944996,0.224894,0
0.084600,1.000000,-0.445948,4.870714,1.989519,0.202946,0
0.084800,1.000000,-0.096413,4.275043,1.002666,0.178127,0
0.085000,1.000000,0.270391,3.619829,-0.000000,0.150826,0
0.085200,1.000000,0.648679,2.915407,-1.002666,0.121475,0
0.085400,1.000000,1.032485,2.172884,-1.989519,0.090537,0
0.085600,1.000000,1.415757,1.403972,-2.944996,0.058499,0
0.085800,1.000000,1.792452,0.620796,-3.854029,0.025867,0
0.086000,1.000000,2.156629,-0.164291,-4.702282,-0.006845,0
0.086200,1.000000,2.502544,-0.938909,-5.476377,-0.039121,0
0.086400,1.000000,2.824743,-1.690842,-6.164106,-0.070452,0
0.086600,1.000000,3.118145,-2.408230,-6.754623,-0.100343,0
0.086800,1.000000,3.378124,-3.079760,-7.238616,-0.128323,0
0.087000,1.000000,3.600579,-3.694842,-7.608452,-0.153952,0
0.087200,1.000000,3.782002,-4.243775,-7.858298,-0.176824,0
0.087400,1.000000,3.919533,-4.717901,-7.984214,-0.196579,0
0.087600,1.000000,4.011003,-5.109745,-7.984214,-0.212906,0
0.087800,1.000000,4.054970,-5.413126,-7.858298,-0.225547,0
0.088000,1.000000,4.050741,-5.623259,-7.608452,-0.234302,0
0.088200,1.000000,3.998383,-5.736830,-7.238616,-0.239035,0
0.088400,1.000000,3.898721,-5.752048,-6.754623,-0.239669,0
0.088600,1.000000,3.753328,-5.668674,-6.164106,-0.236195,0
0.088800,1.000000,3.564497,-5.488021,-5.476377,-0.228668,0
0.089000,1.000000,3.335207,-5.212940,-4.702282,-0.217206,0
0.089200,1.000000,3.069073,-4.847767,-3.854029,-0.201990,0
0.089400,1.000000,2.770293,-4.398261,-2.944996,-0.183261,0
0.089600,1.000000,2.443579,-3.871513,-1.989519,-0.161313,0
0.089800,1.000000,2.094084,-3.275828,-1.002666,-0.136493,0
0.090000,1.000000,1.727319,-2.620601,0.000000,-0.109192,0
0.090200,1.000000,1.349070,-1.916165,1.002666,-0.079840,0
0.090400,1.000000,0.965302,-1.173630,1.989519,-0.048901,0
0.090600,1.000000,0.582067,-0.404705,2.944996,-0.016863,0
0.090800,1.000000,0.205409,0.378483,3.854029,0.015770,0
0.091000,1.000000,-0.158732,1.163582,4.702282,0.048483,0
0.091200,1.000000,-0.504612,1.938212,5.476377,0.080759,0
0.091400,1.000000,-0.826776,2.690157,6.164106,0.112090,0
0.091600,1.000000,-1.120144,3.407556,6.754623,0.141982,0
0.091800,1.000000,-1.380089,4.079098,7.238616,0.169962,0
0.092000,1.000000,-1.602510,4.694191,7.608452,0.195591,0
0.092200,1.000000,-1.783901,5.243135,7.858298,0.218464,0
0.092400,1.000000,-1.921400,5.717272,7.984214,0.238220,0
0.092600,1.000000,-2.012839,6.109126,7.984214,0.254547,0
0.092800,1.000000,-2.056775,6.412517,7.858298,0.267188,0
0.093000,1.000000,-2.052515,6.622661,7.608452,0.275944,0
0.093200,1.000000,-2.000127,6.736242,7.238616,0.280677,0
0.093400,1.000000,-1.900436,6.751470,6.754623,0.281311,0
0.093600,1.000000,-1.755014,6.668106,6.164106,0.277838,0
0.093800,1.000000,-1.566155,6.487463,5.476377,0.270311,0
0.094000,1.000000,-1.336836,6.212390,4.702282,0.258850,0
0.094200,1.000000,-1.070675,5.847227,3.854029,0.243634,0
0.094400,1.000000,-0.771868,5.397731,2.944996,0.224905,0
0.094600,1.000000,-0.445127,4.870991,1.989519,0.202958,0
0.094800,1.000000,-0.095606,4.275315,1.002666,0.178138,0
0.095000,1.000000,0.271184,3.620097,-0.000000,0.150837,0
0.095200,1.000000,0.649458,2.915669,-1.002666,0.121486,0
0.095400,1.000000,1.033252,2.173142,-1.989519,0.090548,0
0.095600,1.000000,1.416511,1.404226,-2.944996,0.058509,0
0.095800,1.000000,1.793193,0.621046,-3.854029,0.025877,0
0.096000,1.000000,2.157357,-0.164046,-4.702282,-0.006835,0
0.096200,1.000000,2.503260,-0.938668,-5.476377,-0.039111,0
0.096400,1.000000,2.825447,-1.690604,-6.164106,-0.070442,0
0.096600,1.000000,3.118838,-2.407997,-6.754623,-0.100333,0
0.096800,1.000000,3.378804,-3.079531,-7.238616,-0.128314,0
0.097000,1.000000,3.601248,-3.694616,-7.608452,-0.153942,0
0.097200,1.000000,3.782660,-4.243553,-7.858298,-0.176815,0
0.097400,1.000000,3.920180,-4.717684,-7.984214,-0.196570,0
0.097600,1.000000,4.011639,-5.109531,-7.984214,-0.212897,0
0.097800,1.000000,4.055596,-5.412915,-7.858298,-0.225538,0
0.098000,1.000000,4.051356,-5.623051,-7.608452,-0.234294,0
0.098200,1.000000,3.998987,-5.736626,-7.238616,-0.239026,0
0.098400,1.000000,3.899315,-5.751848,-6.754623,-0.239660,0
0.098600,1.000000,3.753912,-5.668477,-6.164106,-0.236187,0
0.098800,1.000000,3.565072,-5.487828,-5.476377,-0.228659,0
0.099000,1.000000,3.335771,-5.212749,-4.702282,-0.217198,0
0.099200,1.000000,3.069628,-4.847580,-3.854029,-0.201982,0
0.099400,1.000000,2.770838,-4.398077,-2.944996,-0.183253,0
0.099600,1.000000,2.444115,-3.871332,-1.989519,-0.161306,0
0.099800,1.000000,2.094611,-3.275650,-1.002666,-0.136485,0
0.100000,1.000000,1.727838,-2.620426,0.000000,-0.109184,0
0.100200,1.000000,1.349580,-1.915993,1.002666,-0.079833,0
0.100400,1.000000,0.965803,-1.173461,1.989519,-0.048894,0
0.100600,1.000000,0.582559,-0.404539,2.944996,-0.016856,0
0.100800,1.000000,0.205893,0.378646,3.854029,0.015777,0
0.101000,1.000000,-0.158256,1.163743,4.702282,0.048489,0
0.101200,1.000000,-0.504144,1.938370,5.476377,0.080765,0
0.101400,1.000000,-0.826316,2.690312,6.164106,0.112096,0
0.101600,1.000000,-1.119691,3.407709,6.754623,0.141988,0
0.101800,1.000000,-1.379644,4.079248,7.238616,0.169969,0
0.102000,1.000000,-1.602073,4.694338,7.608452,0.195597,0
0.102200,1.000000,-1.783471,5.243279,7.858298,0.218470,0
0.102400,1.000000,-1.920978,5.717415,7.984214,0.238226,0
0.102600,1.000000,-2.012423,6.109267,7.984214,0.254553,0
0.102800,1.000000,-2.056366,6.412655,7.858298,0.267194,0
0.103000,1.000000,-2.052114,6.622796,7.608452,0.275950,0
0.103200,1.000000,-1.999732,6.736375,7.238616,0.280682,0
0.103400,1.000000,-1.900048,6.751601,6.754623,0.281317,0
0.103600,1.000000,-1.754633,6.668234,6.164106,0.277843,0
0.103800,1.000000,-1.565780,6.487589,5.476377,0.270316,0
0.104000,1.000000,-1.336467,6.212515,4.702282,0.258855,0
0.104200,1.000000,-1.070312,5.847349,3.854029,0.243640,0
0.104400,1.000000,-0.771511,5.397851,2.944996,0.224910,0
0.104600,1.000000,-0.444777,4.871109,1.989519,0.202963,0
0.104800,1.000000,-0.095261,4.275431,1.002666,0.178143,0
0.105000,1.000000,0.271523,3.620211,-0.000000,0.150842,0
0.105200,1.000000,0.649792,2.915782,-1.002666,0.121491,0
0.105400,1.000000,1.033579,2.173253,-1.989519,0.090552,0
0.105600,1.000000,1.416833,1.404334,-2.944996,0.058514,0
0.105800,1.000000,1.793510,0.621153,-3.854029,0.025881,0
0.106000,1.000000,2.157668,-0.163941,-4.702282,-0.006831,0
0.106200,1.000000,2.503566,-0.938565,-5.476377,-0.039107,0
0.106400,1.000000,2.825748,-1.690503,-6.164106,-0.070438,0
0.106600,1.000000,3.119134,-2.407897,-6.754623,-0.100329,0
0.106800,1.000000,3.379095,-3.079433,-7.238616,-0.128310,0
0.107000,1.000000,3.601534,-3.694520,-7.608452,-0.153938,0
0.107200,1.000000,3.782941,-4.243458,-7.858298,-0.176811,0
0.107400,1.000000,3.920456,-4.717590,-7.984214,-0.196566,0
0.107600,1.000000,4.011911,-5.109439,-7.984214,-0.212893,0
0.107800,1.000000,4.055863,-5.412825,-7.858298,-0.225534,0
0.108000,1.000000,4.051618,-5.622963,-7.608452,-0.234290,0
0.108200,1.000000,3.999245,-5.736539,-7.238616,-0.239022,0
0.108400,1.000000,3.899569,-5.751763,-6.754623,-0.239657,0
0.108600,1.000000,3.754162,-5.668393,-6.164106,-0.236183,0
0.108800,1.000000,3.565317,-5.487745,-5.476377,-0.228656,0
0.109000,1.000000,3.336013,-5.212668,-4.702282,-0.217195,0
0.109200,1.000000,3.069865,-4.847500,-3.854029,-0.201979,0
0.109400,1.000000,2.771071,-4.397999,-2.944996,-0.183250,0
0.109600,1.000000,2.444344,-3.871255,-1.989519,-0.161302,0
0.109800,1.000000,2.094836,-3.275574,-1.002666,-0.136482,0
0.110000,1.000000,1.728059,-2.620352,0.000000,-0.109181,0
0.110200,1.000000,1.349798,-1.915920,1.002666,-0.079830,0
0.110400,1.000000,0.966017,-1.173389,1.989519,-0.048891,0
0.110600,1.000000,0.582770,-0.404468,2.944996,-0.016853,0
0.110800,1.000000,0.206100,0.378716,3.854029,0.015780,0
0.111000,1.000000,-0.158052,1.163811,4.702282,0.048492,0
0.111200,1.000000,-0.503944,1.938438,5.476377,0.080768,0
0.111400,1.000000,-0.826119,2.690378,6.164106,0.112099,0
0.111600,1.000000,-1.119498,3.407774,6.754623,0.141991,0
0.111800,1.000000,-1.379454,4.079312,7.238616,0.169971,0
0.112000,1.000000,-1.601886,4.694401,7.608452,0.195600,0
0.112200,1.000000,-1.783287,5.243341,7.858298,0.218473,0
0.112400,1.000000,-1.920797,5.717476,7.984214,0.238228,0
0.112600,1.000000,-2.012246,6.109326,7.984214,0.254555,0
0.112800,1.000000,-2.056192,6.412714,7.858298,0.267196,0
0.113000,1.000000,-2.051942,6.622854,7.608452,0.275952,0
0.113200,1.000000,-1.999564,6.736432,7.238616,0.280685,0
0.113400,1.000000,-1.899882,6.751657,6.754623,0.281319,0
0.113600,1.000000,-1.754470,6.668289,6.164106,0.277845,0
0.113800,1.000000,-1.565619,6.487643,5.476377,0.270318,0
0.114000,1.000000,-1.336310,6.212568,4.702282,0.258857,0
0.114200,1.000000,-1.070157,5.847401,3.854029,0.243642,0
0.114400,1.000000,-0.771359,5.397902,2.944996,0.224913,0
0.114600,1.000000,-0.444627,4.871160,1.989519,0.202965,0
0.114800,1.000000,-0.095114,4.275481,1.002666,0.178145,0
0.115000,1.000000,0.271668,3.620260,-0.000000,0.150844,0
0.115200,1.000000,0.649934,2.915830,-1.002666,0.121493,0
0.115400,1.000000,1.033719,2.173300,-1.989519,0.090554,0
0.115600,1.000000,1.416971,1.404381,-2.944996,0.058516,0
0.115800,1.000000,1.793645,0.621198,-3.854029,0.025883,0
0.116000,1.000000,2.157801,-0.163896,-4.702282,-0.006829,0
0.116200,1.000000,2.503697,-0.938521,-5.476377,-0.039105,0
0.116400,1.000000,2.825877,-1.690460,-6.164106,-0.070436,0
0.116600,1.000000,3.119260,-2.407854,-6.754623,-0.100327,0
0.116800,1.000000,3.379219,-3.079391,-7.238616,-0.128308,0
0.117000,1.000000,3.601656,-3.694479,-7.608452,-0.153937,0
0.117200,1.000000,3.783061,-4.243418,-7.858298,-0.176809,0
0.117400,1.000000,3.920574,-4.717551,-7.984214,-0.196565,0
0.117600,1.000000,4.012027,-5.109400,-7.984214,-0.212892,0
0.117800,1.000000,4.055977,-5.412787,-7.858298,-0.225533,0
0.118000,1.000000,4.051731,-5.622925,-7.608452,-0.234289,0
0.118200,1.000000,3.999355,-5.736502,-7.238616,-0.239021,0
0.118400,1.000000,3.899677,-5.751726,-6.754623,-0.239655,0
0.118600,1.000000,3.754268,-5.668357,-6.164106,-0.236182,0
0.118800,1.000000,3.565422,-5.487710,-5.476377,-0.228655,0
0.119000,1.000000,3.336116,-5.212633,-4.702282,-0.217193,0
0.119200,1.000000,3.069966,-4.847466,-3.854029,-0.201978,0
0.119400,1.000000,2.771171,-4.397965,-2.944996,-0.183249,0
0.119600,1.000000,2.444442,-3.871222,-1.989519,-0.161301,0
0.119800,1.000000,2.094932,-3.275542,-1.002666,-0.136481,0
0.120000,1.000000,1.728154,-2.620320,0.000000,-0.109180,0
0.120200,1.000000,1.349891,-1.915889,1.002666,-0.079829,0
0.120400,1.000000,0.966108,-1.173358,1.989519,-0.048890,0
0.120600,1.000000,0.582860,-0.404438,2.944996,-0.016852,0
0.120800,1.000000,0.206188,0.378745,3.854029,0.015781,0
0.121000,1.000000,-0.157965,1.163841,4.702282,0.048493,0
0.121200,1.000000,-0.503858,1.938466,5.476377,0.080769,0
0.121400,1.000000,-0.826035,2.690406,6.164106,0.112100,0
0.121600,1.000000,-1.119416,3.407802,6.754623,0.141992,0
0.121800,1.000000,-1.379373,4.079339,7.238616,0.169972,0
0.122000,1.000000,-1.601806,4.694428,7.608452,0.195601,0
0.122200,1.000000,-1.783209,5.243368,7.858298,0.218474,0
0.122400,1.000000,-1.920720,5.717502,7.984214,0.238229,0
0.122600,1.000000,-2.012170,6.109352,7.984214,0.254556,0
0.122800,1.000000,-2.056117,6.412739,7.858298,0.267197,0
0.123000,1.000000,-2.051869,6.622879,7.608452,0.275953,0
0.123200,1.000000,-1.999491,6.736456,7.238616,0.280686,0
0.123400,1.000000,-1.899811,6.751681,6.754623,0.281320,0
0.123600,1.000000,-1.754400,6.668313,6.164106,0.277846,0
0.123800,1.000000,-1.565551,6.487666,5.476377,0.270319,0
0.124000,1.000000,-1.336243,6.212591,4.702282,0.258858,0
0.124200,1.000000,-1.070091,5.847423,3.854029,0.243643,0
0.124400,1.000000,-0.771294,5.397924,2.944996,0.224914,0
0.124600,1.000000,-0.444563,4.871181,1.989519,0.202966,0
0.124800,1.000000,-0.095051,4.275502,1.002666,0.178146,0
0.125000,1.000000,0.271730,3.620280,-0.000000,0.150845,0
0.125200,1.000000,0.649995,2.915850,-1.002666,0.121494,0
0.125400,1.000000,1.033779,2.173320,-1.989519,0.090555,0
0.125600,1.000000,1.417030,1.404401,-2.944996,0.058517,0
0.125800,1.000000,1.793703,0.621218,-3.854029,0.025884,0
0.126000,1.000000,2.157858,-0.163877,-4.702282,-0.006828,0
0.126200,1.000000,2.503753,-0.938502,-5.476377,-0.039104,0
0.126400,1.000000,2.825932,-1.690441,-6.164106,-0.070435,0
0.126600,1.000000,3.119314,-2.407836,-6.754623,-0.100327,0
0.126800,1.000000,3.379272,-3.079373,-7.238616,-0.128307,0
0.127000,1.000000,3.601708,-3.694461,-7.608452,-0.153936,0
0.127200,1.000000,3.783112,-4.243400,-7.858298,-0.176808,0
0.127400,1.000000,3.920625,-4.717534,-7.984214,-0.196564,0
0.127600,1.000000,4.012077,-5.109383,-7.984214,-0.212891,0
0.127800,1.000000,4.056025,-5.412770,-7.858298,-0.225532,0
0.128000,1.000000,4.051779,-5.622909,-7.608452,-0.234288,0
0.128200,1.000000,3.999403,-5.736486,-7.238616,-0.239020,0
0.128400,1.000000,3.899724,-5.751711,-6.754623,-0.239655,0
0.128600,1.000000,3.754314,-5.668342,-6.164106,-0.236181,0
0.128800,1.000000,3.565466,-5.487695,-5.476377,-0.228654,0
0.129000,1.000000,3.336160,-5.212618,-4.702282,-0.217192,0
0.129200,1.000000,3.070009,-4.847451,-3.854029,-0.201977,0
0.129400,1.000000,2.771213,-4.397951,-2.944996,-0.183248,0
0.129600,1.000000,2.444484,-3.871208,-1.989519,-0.161300,0
0.129800,1.000000,2.094974,-3.275528,-1.002666,-0.136480,0
0.130000,1.000000,1.728194,-2.620306,0.000000,-0.109179,0
0.130200,1.000000,1.349930,-1.915875,1.002666,-0.079828,0
0.130400,1.000000,0.966147,-1.173345,1.989519,-0.048889,0
0.130600,1.000000,0.582898,-0.404425,2.944996,-0.016851,0
0.130800,1.000000,0.206226,0.378758,3.854029,0.015782,0
0.131000,1.000000,-0.157928,1.163853,4.702282,0.048494,0
0.131200,1.000000,-0.503822,1.938479,5.476377,0.080770,0
0.131400,1.000000,-0.825999,2.690418,6.164106,0.112101,0
0.131600,1.000000,-1.119380,3.407814,6.754623,0.141992,0
0.131800,1.000000,-1.379338,4.079351,7.238616,0.169973,0
0.132000,1.000000,-1.601772,4.694439,7.608452,0.195602,0
0.132200,1.000000,-1.783176,5.243379,7.858298,0.218474,0
0.132400,1.000000,-1.920687,5.717513,7.984214,0.238230,0
0.132600,1.000000,-2.012138,6.109363,7.984214,0.254557,0
0.132800,1.000000,-2.056086,6.412750,7.858298,0.267198,0
0.133000,1.000000,-2.051838,6.622889,7.608452,0.275954,0
0.133200,1.000000,-1.999461,6.736467,7.238616,0.280686,0
0.133400,1.000000,-1.899781,6.751691,6.754623,0.281320,0
0.133600,1.000000,-1.754370,6.668323,6.164106,0.277847,0
0.133800,1.000000,-1.565522,6.487676,5.476377,0.270320,0
0.134000,1.000000,-1.336214,6.212600,4.702282,0.258858,0
0.134200,1.000000,-1.070063,5.847433,3.854029,0.243643,0
0.134400,1.000000,-0.771266,5.397933,2.944996,0.224914,0
0.134600,1.000000,-0.444535,4.871190,1.989519,0.202966,0
0.134800,1.000000,-0.095024,4.275511,1.002666,0.178146,0
0.135000,1.000000,0.271756,3.620289,-0.000000,0.150845,0
0.135200,1.000000,0.650021,2.915859,-1.002666,0.121494,0
0.135400,1.000000,1.033804,2.173329,-1.989519,0.090555,0
0.135600,1.000000,1.417055,1.404409,-2.944996,0.058517,0
0.135800,1.000000,1.793728,0.621226,-3.854029,0.025884,0
0.136000,1.000000,2.157882,-0.163869,-4.702282,-0.006828,0
0.136200,1.000000,2.503777,-0.938494,-5.476377,-0.039104,0
0.136400,1.000000,2.825955,-1.690433,-6.164106,-0.070435,0
0.136600,1.000000,3.119337,-2.407828,-6.754623,-0.100326,0
0.136800,1.000000,3.379295,-3.079365,-7.238616,-0.128307,0
0.137000,1.000000,3.601730,-3.694454,-7.608452,-0.153936,0
0.137200,1.000000,3.783134,-4.243393,-7.858298,-0.176808,0
0.137400,1.000000,3.920646,-4.717526,-7.984214,-0.196564,0
0.137600,1.000000,4.012098,-5.109376,-7.984214,-0.212891,0
0.137800,1.000000,4.056046,-5.412763,-7.858298,-0.225532,0
0.138000,1.000000,4.051799,-5.622902,-7.608452,-0.234288,0
0.138200,1.000000,3.999423,-5.736479,-7.238616,-0.239020,0
0.138400,1.000000,3.899744,-5.751704,-6.754623,-0.239654,0
0.138600,1.000000,3.754333,-5.668335,-6.164106,-0.236181,0
0.138800,1.000000,3.565486,-5.487688,-5.476377,-0.228654,0
0.139000,1.000000,3.336178,-5.212612,-4.702282,-0.217192,0
0.139200,1.000000,3.070028,-4.847445,-3.854029,-0.201977,0
0.139400,1.000000,2.771232,-4.397945,-2.944996,-0.183248,0
0.139600,1.000000,2.444502,-3.871202,-1.989519,-0.161300,0
0.139800,1.000000,2.094991,-3.275522,-1.002666,-0.136480,0
0.140000,1.000000,1.728211,-2.620300,0.000000,-0.109179,0
0.140200,1.000000,1.349947,-1.915870,1.002666,-0.079828,0
0.140400,1.000000,0.966164,-1.173339,1.989519,-0.048889,0
0.140600,1.000000,0.582914,-0.404419,2.944996,-0.016851,0
0.140800,1.000000,0.206242,0.378764,3.854029,0.015782,0
0.141000,1.000000,-0.157912,1.163859,4.702282,0.048494,0
0.141200,1.000000,-0.503806,1.938484,5.476377,0.080770,0
0.141400,1.000000,-0.825984,2.690424,6.164106,0.112101,0
0.141600,1.000000,-1.119365,3.407819,6.754623,0.141992,0
0.141800,1.000000,-1.379323,4.079356,7.238616,0.169973,0
0.142000,1.000000,-1.601758,4.694444,7.608452,0.195602,0
0.142200,1.000000,-1.783161,5.243384,7.858298,0.218474,0
0.142400,1.000000,-1.920673,5.717517,7.984214,0.238230,0
0.142600,1.000000,-2.012124,6.109368,7.984214,0.254557,0
0.142800,1.000000,-2.056072,6.412754,7.858298,0.267198,0
0.143000,1.000000,-2.051824,6.622894,7.608452,0.275954,0
0.143200,1.000000,-1.999448,6.736471,7.238616,0.280686,0
0.143400,1.000000,-1.899768,6.751696,6.754623,0.281321,0
0.143600,1.000000,-1.754357,6.668327,6.164106,0.277847,0
0.143800,1.000000,-1.565509,6.487680,5.476377,0.270320,0
0.144000,1.000000,-1.336201,6.212604,4.702282,0.258859,0
0.144200,1.000000,-1.070051,5.847437,3.854029,0.243643,0
0.144400,1.000000,-0.771254,5.397937,2.944996,0.224914,0
0.144600,1.000000,-0.444524,4.871194,1.989519,0.202966,0
0.144800,1.000000,-0.095013,4.275515,1.002666,0.178146,0
0.145000,1.000000,0.271767,3.620293,-0.000000,0.150846,0
0.145200,1.000000,0.650032,2.915863,-1.002666,0.121494,0
0.145400,1.000000,1.033815,2.173332,-1.989519,0.090556,0
0.145600,1.000000,1.417065,1.404413,-2.944996,0.058517,0
0.145800,1.000000,1.793738,0.621230,-3.854029,0.025885,0
0.146000,1.000000,2.157893,-0.163865,-4.702282,-0.006828,0
0.146200,1.000000,2.503787,-0.938490,-5.476377,-0.039104,0
0.146400,1.000000,2.825965,-1.690430,-6.164106,-0.070435,0
0.146600,1.000000,3.119347,-2.407825,-6.754623,-0.100326,0
0.146800,1.000000,3.379305,-3.079362,-7.238616,-0.128307,0
0.147000,1.000000,3.601740,-3.694450,-7.608452,-0.153935,0
0.147200,1.000000,3.783144,-4.243390,-7.858298,-0.176808,0
0.147400,1.000000,3.920655,-4.717523,-7.984214,-0.196563,0
0.147600,1.000000,4.012107,-5.109373,-7.984214,-0.212891,0
0.147800,1.000000,4.056055,-5.412760,-7.858298,-0.225532,0
0.148000,1.000000,4.051808,-5.622899,-7.608452,-0.234287,0
0.148200,1.000000,3.999431,-5.736477,-7.238616,-0.239020,0
0.148400,1.000000,3.899752,-5.751701,-6.754623,-0.239654,0
0.148600,1.000000,3.754342,-5.668332,-6.164106,-0.236181,0
0.148800,1.000000,3.565494,-5.487686,-5.476377,-0.228654,0
0.149000,1.000000,3.336186,-5.212609,-4.702282,-0.217192,0
0.149200,1.000000,3.070036,-4.847442,-3.854029,-0.201977,0
0.149400,1.000000,2.771239,-4.397942,-2.944996,-0.183248,0
0.149600,1.000000,2.444509,-3.871199,-1.989519,-0.161300,0
0.149800,1.000000,2.094999,-3.275520,-1.002666,-0.136480,0
0.150000,1.000000,1.728219,-2.620298,0.000000,-0.109179,0
0.150200,1.000000,1.349955,-1.915867,1.002666,-0.079828,0
0.150400,1.000000,0.966171,-1.173337,1.989519,-0.048889,0
0.150600,1.000000,0.582921,-0.404417,2.944996,-0.016851,0
0.150800,1.000000,0.206249,0.378766,3.854029,0.015782,0
0.151000,1.000000,-0.157906,1.163861,4.702282,0.048494,0
0.151200,1.000000,-0.503799,1.938486,5.476377,0.080770,0
0.151400,1.000000,-0.825977,2.690426,6.164106,0.112101,0
0.151600,1.000000,-1.119359,3.407821,6.754623,0.141993,0
0.151800,1.000000,-1.379317,4.079358,7.238616,0.169973,0
0.152000,1.000000,-1.601751,4.694446,7.608452,0.195602,0
0.152200,1.000000,-1.783155,5.243386,7.858298,0.218474,0
0.152400,1.000000,-1.920667,5.717519,7.984214,0.238230,0
0.152600,1.000000,-2.012118,6.109369,7.984214,0.254557,0
0.152800,1.000000,-2.056066,6.412756,7.858298,0.267198,0
0.153000,1.000000,-2.051818,6.622896,7.608452,0.275954,0
0.153200,1.000000,-1.999442,6.736473,7.238616,0.280686,0
0.153400,1.000000,-1.899762,6.751698,6.754623,0.281321,0
0.153600,1.000000,-1.754352,6.668329,6.164106,0.277847,0
0.153800,1.000000,-1.565504,6.487682,5.476377,0.270320,0
0.154000,1.000000,-1.336196,6.212606,4.702282,0.258859,0
0.154200,1.000000,-1.070045,5.847439,3.854029,0.243643,0
0.154400,1.000000,-0.771249,5.397939,2.944996,0.224914,0
0.154600,1.000000,-0.444519,4.871196,1.989519,0.202966,0
0.154800,1.000000,-0.095008,4.275516,1.002666,0.178147,0
0.155000,1.000000,0.271772,3.620295,-0.000000,0.150846,0
0.155200,1.000000,0.650036,2.915864,-1.002666,0.121494,0
0.155400,1.000000,1.033820,2.173334,-1.989519,0.090556,0
0.155600,1.000000,1.417070,1.404414,-2.944996,0.058517,0
0.155800,1.000000,1.793743,0.621231,-3.854029,0.025885,0
0.156000,1.000000,2.157897,-0.163864,-4.702282,-0.006828,0
0.156200,1.000000,2.503791,-0.938489,-5.476377,-0.039104,0
0.156400,1.000000,2.825969,-1.690428,-6.164106,-0.070435,0
0.156600,1.000000,3.119351,-2.407824,-6.754623,-0.100326,0
0.156800,1.000000,3.379309,-3.079361,-7.238616,-0.128307,0
0.157000,1.000000,3.601744,-3.694449,-7.608452,-0.153935,0
0.157200,1.000000,3.783148,-4.243389,-7.858298,-0.176808,0
0.157400,1.000000,3.920659,-4.717522,-7.984214,-0.196563,0
0.157600,1.000000,4.012111,-5.109372,-7.984214,-0.212890,0
0.157800,1.000000,4.056059,-5.412759,-7.858298,-0.225532,0
0.158000,1.000000,4.051811,-5.622898,-7.608452,-0.234287,0
0.158200,1.000000,3.999435,-5.736475,-7.238616,-0.239020,0
0.158400,1.000000,3.899756,-5.751700,-6.754623,-0.239654,0
0.158600,1.000000,3.754345,-5.668331,-6.164106,-0.236180,0
0.158800,1.000000,3.565497,-5.487684,-5.476377,-0.228654,0
0.159000,1.000000,3.336190,-5.212608,-4.702282,-0.217192,0
0.159200,1.000000,3.070039,-4.847441,-3.854029,-0.201977,0
0.159400,1.000000,2.771243,-4.397941,-2.944996,-0.183248,0
0.159600,1.000000,2.444513,-3.871198,-1.989519,-0.161300,0
0.159800,1.000000,2.095002,-3.275518,-1.002666,-0.136480,0
0.160000,1.000000,1.728222,-2.620297,-0.000000,-0.109179,0
0.160200,1.000000,1.349958,-1.915866,1.002666,-0.079828,0
0.160400,1.000000,0.966174,-1.173336,1.989519,-0.048889,0
0.160600,1.000000,0.582924,-0.404416,2.944996,-0.016851,0
0.160800,1.000000,0.206252,0.378767,3.854029,0.015782,0
0.161000,1.000000,-0.157903,1.163862,4.702282,0.048494,0
0.161200,1.000000,-0.503797,1.938487,5.476377,0.080770,0
0.161400,1.000000,-0.825975,2.690427,6.164106,0.112101,0
0.161600,1.000000,-1.119356,3.407822,6.754623,0.141993,0
0.161800,1.000000,-1.379314,4.079359,7.238616,0.169973,0
0.162000,1.000000,-1.601749,4.694447,7.608452,0.195602,0
0.162200,1.000000,-1.783152,5.243387,7.858298,0.218474,0
0.162400,1.000000,-1.920664,5.717520,7.984214,0.238230,0
0.162600,1.000000,-2.012115,6.109370,7.984214,0.254557,0
0.162800,1.000000,-2.056064,6.412757,7.858298,0.267198,0
0.163000,1.000000,-2.051816,6.622896,7.608452,0.275954,0
0.163200,1.000000,-1.999439,6.736474,7.238616,0.280686,0
0.163400,1.000000,-1.899760,6.751698,6.754623,0.281321,0
0.163600,1.000000,-1.754350,6.668330,6.164106,0.277847,0
0.163800,1.000000,-1.565502,6.487683,5.476377,0.270320,0
0.164000,1.000000,-1.336194,6.212607,4.702282,0.258859,0
